#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.357589e+00 -8.534093e-01  1.256423e-01
 5.032699e+00  4.469677e+00 -5.630223e-01  1.282354e-01
 4.484341e+00  4.283322e+00 -2.010185e-01  1.372875e-01
 3.447222e+00  3.578505e+00  1.312833e-01  1.607618e-01
 2.084373e+00  2.430173e+00  3.457993e-01  2.152172e-01
 7.998389e-01  1.110193e+00  3.103546e-01  2.613876e-01
 1.940412e-02  1.832656e-01  1.638615e-01  2.613876e-01
 2.921057e-05 -2.191007e-02 -2.193928e-02  2.613876e-01
 7.285975e-01  6.682690e-01 -6.032847e-02  2.613876e-01
 1.889364e+00  1.805350e+00 -8.401339e-02  2.259503e-01
 2.942955e+00  2.866537e+00 -7.641872e-02  1.768235e-01
 3.366410e+00  3.300031e+00 -6.637940e-02  1.630800e-01
 2.942955e+00  2.866608e+00 -7.634757e-02  1.768235e-01
 1.889362e+00  1.804599e+00 -8.476298e-02  2.259504e-01
 7.285884e-01  6.670872e-01 -6.150125e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.834483e-01  1.640436e-01  2.613876e-01
 7.998387e-01  1.110421e+00  3.105822e-01  2.613876e-01
 2.084374e+00  2.430377e+00  3.460037e-01  2.152171e-01
 3.447223e+00  3.578550e+00  1.313273e-01  1.607617e-01
 4.484344e+00  4.282782e+00 -2.015617e-01  1.372874e-01
 5.032698e+00  4.469589e+00 -5.631092e-01  1.282354e-01
 5.210998e+00  4.357478e+00 -8.535197e-01  1.256423e-01
 5.236732e+00  4.273674e+00 -9.630575e-01  1.252804e-01
