#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.577668e+00 -6.333301e-01  1.256423e-01
 5.032699e+00  4.499210e+00 -5.334896e-01  1.282354e-01
 4.484341e+00  4.158001e+00 -3.263402e-01  1.372875e-01
 3.447222e+00  3.414599e+00 -3.262336e-02  1.607618e-01
 2.084373e+00  2.307206e+00  2.228324e-01  2.152172e-01
 7.998389e-01  1.040556e+00  2.407172e-01  2.613876e-01
 1.940412e-02  1.534264e-01  1.340223e-01  2.613876e-01
 2.921057e-05 -2.174209e-02 -2.177130e-02  2.613876e-01
 7.285975e-01  7.030024e-01 -2.559512e-02  2.613876e-01
 1.889364e+00  1.900244e+00  1.088009e-02  2.259503e-01
 2.942955e+00  3.042815e+00  9.985934e-02  1.768235e-01
 3.366410e+00  3.518399e+00  1.519889e-01  1.630800e-01
 2.942955e+00  3.042885e+00  9.992965e-02  1.768235e-01
 1.889362e+00  1.899487e+00  1.012513e-02  2.259504e-01
 7.285884e-01  7.018218e-01 -2.676667e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.536085e-01  1.342038e-01  2.613876e-01
 7.998387e-01  1.040782e+00  2.409438e-01  2.613876e-01
 2.084374e+00  2.307410e+00  2.230360e-01  2.152171e-01
 3.447223e+00  3.414639e+00 -3.258358e-02  1.607617e-01
 4.484344e+00  4.157458e+00 -3.268857e-01  1.372874e-01
 5.032698e+00  4.499126e+00 -5.335720e-01  1.282354e-01
 5.210998e+00  4.577567e+00 -6.334312e-01  1.256423e-01
 5.236732e+00  4.579453e+00 -6.572790e-01  1.252804e-01
