#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.577686e+00 -6.333123e-01  1.256423e-01
 5.032699e+00  4.501378e+00 -5.313212e-01  1.282354e-01
 4.484341e+00  4.161428e+00 -3.229125e-01  1.372875e-01
 3.447222e+00  3.416771e+00 -3.045133e-02  1.607618e-01
 2.084373e+00  2.306432e+00  2.220586e-01  2.152172e-01
 7.998389e-01  1.037825e+00  2.379863e-01  2.613876e-01
 1.940412e-02  1.512210e-01  1.318169e-01  2.613876e-01
 2.921057e-05 -2.174266e-02 -2.177187e-02  2.613876e-01
 7.285977e-01  6.746496e-01 -5.394815e-02  2.613876e-01
 1.889364e+00  1.902692e+00  1.332850e-02  2.259503e-01
 2.942955e+00  3.044392e+00  1.014365e-01  1.768235e-01
 3.366410e+00  3.519362e+00  1.529521e-01  1.630800e-01
 2.942955e+00  3.044462e+00  1.015069e-01  1.768235e-01
 1.889362e+00  1.901935e+00  1.257352e-02  2.259504e-01
 7.285884e-01  7.038238e-01 -2.476462e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.514031e-01  1.319984e-01  2.613876e-01
 7.998387e-01  1.038052e+00  2.382129e-01  2.613876e-01
 2.084374e+00  2.306636e+00  2.222622e-01  2.152171e-01
 3.447223e+00  3.416811e+00 -3.041151e-02  1.607617e-01
 4.484344e+00  4.160885e+00 -3.234590e-01  1.372874e-01
 5.032698e+00  4.501295e+00 -5.314036e-01  1.282354e-01
 5.210998e+00  4.577584e+00 -6.334140e-01  1.256423e-01
 5.236732e+00  4.578473e+00 -6.582595e-01  1.252804e-01
