#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  3.955608e+00 -1.255390e+00  1.256423e-01
 5.032699e+00  4.313319e+00 -7.193806e-01  1.282354e-01
 4.484341e+00  4.385462e+00 -9.887882e-02  1.372875e-01
 3.447222e+00  3.818759e+00  3.715374e-01  1.607618e-01
 2.084373e+00  2.660271e+00  5.758980e-01  2.152172e-01
 7.998389e-01  1.257706e+00  4.578675e-01  2.613876e-01
 1.940412e-02  2.487942e-01  2.293900e-01  2.613876e-01
 2.921057e-05 -2.189696e-02 -2.192617e-02  2.613876e-01
 7.285977e-01  5.704096e-01 -1.581881e-01  2.613876e-01
 1.889364e+00  1.657601e+00 -2.317631e-01  2.259503e-01
 2.942955e+00  2.643877e+00 -2.990782e-01  1.768235e-01
 3.366410e+00  3.045394e+00 -3.210161e-01  1.630800e-01
 2.942955e+00  2.643948e+00 -2.990071e-01  1.768235e-01
 1.889362e+00  1.656848e+00 -2.325138e-01  2.259504e-01
 7.285884e-01  5.995577e-01 -1.290307e-01  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  2.489768e-01  2.295721e-01  2.613876e-01
 7.998387e-01  1.257933e+00  4.580948e-01  2.613876e-01
 2.084374e+00  2.660476e+00  5.761022e-01  2.152171e-01
 3.447223e+00  3.818804e+00  3.715810e-01  1.607617e-01
 4.484344e+00  4.384922e+00 -9.942235e-02  1.372874e-01
 5.032698e+00  4.313232e+00 -7.194667e-01  1.282354e-01
 5.210998e+00  3.955498e+00 -1.255500e+00  1.256423e-01
 5.236732e+00  3.772372e+00 -1.464361e+00  1.252804e-01
