#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.591917e+00 -6.190809e-01  1.256423e-01
 5.032699e+00  4.541748e+00 -4.909516e-01  1.282354e-01
 4.484341e+00  4.198750e+00 -2.855909e-01  1.372875e-01
 3.447222e+00  3.423462e+00 -2.375967e-02  1.607618e-01
 2.084373e+00  2.291558e+00  2.071851e-01  2.152172e-01
 7.998389e-01  1.023930e+00  2.240910e-01  2.613876e-01
 1.940412e-02  1.463270e-01  1.269229e-01  2.613876e-01
 2.921057e-05 -2.187841e-02 -2.190762e-02  2.613876e-01
 7.285975e-01  7.020900e-01 -2.650752e-02  2.613876e-01
 1.889364e+00  1.884842e+00 -4.522298e-03  2.259503e-01
 2.942955e+00  3.001069e+00  5.811379e-02  1.768235e-01
 3.366410e+00  3.461909e+00  9.549913e-02  1.630800e-01
 2.942955e+00  3.001140e+00  5.818480e-02  1.768235e-01
 1.889362e+00  1.884090e+00 -5.272079e-03  2.259504e-01
 7.285884e-01  7.009089e-01 -2.767956e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.465097e-01  1.271050e-01  2.613876e-01
 7.998387e-01  1.024157e+00  2.243185e-01  2.613876e-01
 2.084374e+00  2.291763e+00  2.073895e-01  2.152171e-01
 3.447223e+00  3.423507e+00 -2.371641e-02  1.607617e-01
 4.484344e+00  4.198208e+00 -2.861356e-01  1.372874e-01
 5.032698e+00  4.541660e+00 -4.910383e-01  1.282354e-01
 5.210998e+00  4.591808e+00 -6.191898e-01  1.256423e-01
 5.236732e+00  4.576218e+00 -6.605141e-01  1.252804e-01
