#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.577006e+00 -6.339921e-01  1.256423e-01
 5.032699e+00  4.501132e+00 -5.315674e-01  1.282354e-01
 4.484341e+00  4.161873e+00 -3.224675e-01  1.372875e-01
 3.447222e+00  3.418219e+00 -2.900307e-02  1.607618e-01
 2.084373e+00  2.308871e+00  2.244981e-01  2.152172e-01
 7.998389e-01  1.040418e+00  2.405793e-01  2.613876e-01
 1.940412e-02  1.527839e-01  1.333798e-01  2.613876e-01
 2.921057e-05 -2.174408e-02 -2.177329e-02  2.613876e-01
 7.285977e-01  6.735959e-01 -5.500179e-02  2.613876e-01
 1.889364e+00  1.901634e+00  1.226985e-02  2.259503e-01
 2.942955e+00  3.043978e+00  1.010229e-01  1.768235e-01
 3.366410e+00  3.519323e+00  1.529135e-01  1.630800e-01
 2.942955e+00  3.044048e+00  1.010932e-01  1.768235e-01
 1.889362e+00  1.900877e+00  1.151494e-02  2.259504e-01
 7.285884e-01  7.027703e-01 -2.581813e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.529660e-01  1.335613e-01  2.613876e-01
 7.998387e-01  1.040645e+00  2.408059e-01  2.613876e-01
 2.084374e+00  2.309075e+00  2.247017e-01  2.152171e-01
 3.447223e+00  3.418260e+00 -2.896321e-02  1.607617e-01
 4.484344e+00  4.161330e+00 -3.230140e-01  1.372874e-01
 5.032698e+00  4.501049e+00 -5.316499e-01  1.282354e-01
 5.210998e+00  4.576904e+00 -6.340939e-01  1.256423e-01
 5.236732e+00  4.577634e+00 -6.590984e-01  1.252804e-01
