#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.590621e+00 -6.203773e-01  1.256423e-01
 5.032699e+00  4.543111e+00 -4.895887e-01  1.282354e-01
 4.484341e+00  4.201597e+00 -2.827435e-01  1.372875e-01
 3.447222e+00  3.425910e+00 -2.131164e-02  1.607618e-01
 2.084373e+00  2.292990e+00  2.086167e-01  2.152172e-01
 7.998389e-01  1.024639e+00  2.247999e-01  2.613876e-01
 1.940412e-02  1.465972e-01  1.271931e-01  2.613876e-01
 2.921057e-05 -2.188324e-02 -2.191245e-02  2.613876e-01
 7.285975e-01  7.018963e-01 -2.670121e-02  2.613876e-01
 1.889364e+00  1.884132e+00 -5.231816e-03  2.259503e-01
 2.942955e+00  2.999310e+00  5.635431e-02  1.768235e-01
 3.366410e+00  3.459517e+00  9.310741e-02  1.630800e-01
 2.942955e+00  2.999381e+00  5.642535e-02  1.768235e-01
 1.889362e+00  1.883381e+00 -5.981425e-03  2.259504e-01
 7.285884e-01  7.007151e-01 -2.787328e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.467799e-01  1.273752e-01  2.613876e-01
 7.998387e-01  1.024866e+00  2.250275e-01  2.613876e-01
 2.084374e+00  2.293195e+00  2.088211e-01  2.152171e-01
 3.447223e+00  3.425955e+00 -2.126825e-02  1.607617e-01
 4.484344e+00  4.201056e+00 -2.832882e-01  1.372874e-01
 5.032698e+00  4.543023e+00 -4.896755e-01  1.282354e-01
 5.210998e+00  4.590511e+00 -6.204864e-01  1.256423e-01
 5.236732e+00  4.573584e+00 -6.631476e-01  1.252804e-01
