#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  2.496629e+00 -2.714369e+00  1.256423e-01
 5.032699e+00  3.549039e+00 -1.483661e+00  1.282354e-01
 4.484341e+00  4.494868e+00  1.052673e-02  1.372875e-01
 3.447222e+00  4.592714e+00  1.145492e+00  1.607618e-01
 2.084373e+00  3.641160e+00  1.556787e+00  2.152172e-01
 7.998389e-01  2.063821e+00  1.263982e+00  2.613876e-01
 1.940412e-02  6.836793e-01  6.642752e-01  2.613876e-01
 2.921057e-05 -2.182032e-02 -2.184953e-02  2.613876e-01
 7.285975e-01  1.987427e-01 -5.298548e-01  2.613876e-01
 1.889364e+00  9.726836e-01 -9.166802e-01  2.259503e-01
 2.942955e+00  1.829801e+00 -1.113154e+00  1.768235e-01
 3.366410e+00  2.203483e+00 -1.162927e+00  1.630800e-01
 2.942955e+00  1.829872e+00 -1.113083e+00  1.768235e-01
 1.889362e+00  9.719282e-01 -9.174338e-01  2.259504e-01
 7.285884e-01  1.975608e-01 -5.310277e-01  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  6.838615e-01  6.644568e-01  2.613876e-01
 7.998387e-01  2.064047e+00  1.264209e+00  2.613876e-01
 2.084374e+00  3.641364e+00  1.556990e+00  2.152171e-01
 3.447223e+00  4.592757e+00  1.145534e+00  1.607617e-01
 4.484344e+00  4.494327e+00  9.983301e-03  1.372874e-01
 5.032698e+00  3.548954e+00 -1.483745e+00  1.282354e-01
 5.210998e+00  2.496524e+00 -2.714474e+00  1.256423e-01
 5.236732e+00  2.054722e+00 -3.182010e+00  1.252804e-01
