#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.579047e+00 -6.319506e-01  1.256423e-01
 5.032699e+00  4.501465e+00 -5.312341e-01  1.282354e-01
 4.484341e+00  4.160774e+00 -3.235672e-01  1.372875e-01
 3.447222e+00  3.416789e+00 -3.043299e-02  1.607618e-01
 2.084373e+00  2.307927e+00  2.235534e-01  2.152172e-01
 7.998389e-01  1.040008e+00  2.401694e-01  2.613876e-01
 1.940412e-02  1.526390e-01  1.332349e-01  2.613876e-01
 2.921057e-05 -2.174228e-02 -2.177149e-02  2.613876e-01
 7.285977e-01  6.739056e-01 -5.469207e-02  2.613876e-01
 1.889364e+00  1.902595e+00  1.323095e-02  2.259503e-01
 2.942955e+00  3.045755e+00  1.028001e-01  1.768235e-01
 3.366410e+00  3.521496e+00  1.550859e-01  1.630800e-01
 2.942955e+00  3.045826e+00  1.028705e-01  1.768235e-01
 1.889362e+00  1.901838e+00  1.247599e-02  2.259504e-01
 7.285884e-01  7.030802e-01 -2.550820e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.528211e-01  1.334164e-01  2.613876e-01
 7.998387e-01  1.040235e+00  2.403961e-01  2.613876e-01
 2.084374e+00  2.308131e+00  2.237569e-01  2.152171e-01
 3.447223e+00  3.416830e+00 -3.039318e-02  1.607617e-01
 4.484344e+00  4.160230e+00 -3.241137e-01  1.372874e-01
 5.032698e+00  4.501382e+00 -5.313165e-01  1.282354e-01
 5.210998e+00  4.578946e+00 -6.320523e-01  1.256423e-01
 5.236732e+00  4.580430e+00 -6.563024e-01  1.252804e-01
