#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  2.364181e+00 -2.846817e+00  1.256423e-01
 5.032699e+00  3.464252e+00 -1.568447e+00  1.282354e-01
 4.484341e+00  4.486398e+00  2.057232e-03  1.372875e-01
 3.447222e+00  4.665541e+00  1.218319e+00  1.607618e-01
 2.084373e+00  3.761432e+00  1.677059e+00  2.152172e-01
 7.998389e-01  2.177991e+00  1.378153e+00  2.613876e-01
 1.940412e-02  7.486583e-01  7.292542e-01  2.613876e-01
 2.921057e-05 -2.180998e-02 -2.183919e-02  2.613876e-01
 7.285977e-01  1.178519e-01 -6.107458e-01  2.613876e-01
 1.889364e+00  9.049802e-01 -9.843836e-01  2.259503e-01
 2.942955e+00  1.773144e+00 -1.169811e+00  1.768235e-01
 3.366410e+00  2.156943e+00 -1.209466e+00  1.630800e-01
 2.942955e+00  1.773215e+00 -1.169740e+00  1.768235e-01
 1.889362e+00  9.042245e-01 -9.851375e-01  2.259504e-01
 7.285884e-01  1.470074e-01 -5.815810e-01  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  7.488405e-01  7.294358e-01  2.613876e-01
 7.998387e-01  2.178218e+00  1.378379e+00  2.613876e-01
 2.084374e+00  3.761636e+00  1.677262e+00  2.152171e-01
 3.447223e+00  4.665583e+00  1.218360e+00  1.607617e-01
 4.484344e+00  4.485856e+00  1.512307e-03  1.372874e-01
 5.032698e+00  3.464167e+00 -1.568531e+00  1.282354e-01
 5.210998e+00  2.364076e+00 -2.846922e+00  1.256423e-01
 5.236732e+00  1.906774e+00 -3.329958e+00  1.252804e-01
