#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.659088e-01  4.859308e-01  3.200220e-01  2.392375e-01
 6.952894e-01  1.702707e+00  1.007417e+00  2.392375e-01
 1.585412e+00  3.682952e+00  2.097540e+00  2.222459e-01
 2.667048e+00  6.070119e+00  3.403071e+00  1.715867e-01
 3.588160e+00  8.214404e+00  4.626245e+00  1.436239e-01
 3.961929e+00  9.155983e+00  5.194054e+00  1.353075e-01
 3.630817e+00  8.436906e+00  4.806089e+00  1.426039e-01
 2.754701e+00  6.398111e+00  3.643410e+00  1.683416e-01
 1.677617e+00  3.901323e+00  2.223706e+00  2.176723e-01
 7.482363e-01  1.743254e+00  9.950175e-01  2.392375e-01
 1.792947e-01  4.393206e-01  2.600260e-01  2.392375e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.392375e-01
 1.792946e-01  4.393310e-01  2.600363e-01  2.392375e-01
 7.482365e-01  1.743220e+00  9.949834e-01  2.392375e-01
 1.677617e+00  3.901291e+00  2.223674e+00  2.176723e-01
 2.754701e+00  6.398129e+00  3.643427e+00  1.683416e-01
 3.630817e+00  8.436915e+00  4.806098e+00  1.426039e-01
 3.961929e+00  9.156002e+00  5.194073e+00  1.353075e-01
 3.588160e+00  8.214441e+00  4.626281e+00  1.436239e-01
 2.667048e+00  6.070157e+00  3.403108e+00  1.715867e-01
 1.585412e+00  3.682984e+00  2.097571e+00  2.222459e-01
 6.952894e-01  1.702715e+00  1.007426e+00  2.392375e-01
 1.659089e-01  4.859318e-01  3.200229e-01  2.392375e-01
 8.726774e-05  4.825807e-02  4.817081e-02  2.392375e-01
