#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.356131e+00 -8.548666e-01  1.256423e-01
 5.032699e+00  4.471389e+00 -5.613100e-01  1.282354e-01
 4.484341e+00  4.287164e+00 -1.971770e-01  1.372875e-01
 3.447222e+00  3.581571e+00  1.343487e-01  1.607618e-01
 2.084373e+00  2.430564e+00  3.461909e-01  2.152172e-01
 7.998389e-01  1.108572e+00  3.087332e-01  2.613876e-01
 1.940412e-02  1.816669e-01  1.622628e-01  2.613876e-01
 2.921057e-05 -2.191054e-02 -2.193975e-02  2.613876e-01
 7.285977e-01  6.396153e-01 -8.898243e-02  2.613876e-01
 1.889364e+00  1.807320e+00 -8.204384e-02  2.259503e-01
 2.942955e+00  2.867310e+00 -7.564569e-02  1.768235e-01
 3.366410e+00  3.299967e+00 -6.644259e-02  1.630800e-01
 2.942955e+00  2.867381e+00 -7.557454e-02  1.768235e-01
 1.889362e+00  1.806569e+00 -8.279346e-02  2.259504e-01
 7.285884e-01  6.687684e-01 -5.981998e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.818496e-01  1.624450e-01  2.613876e-01
 7.998387e-01  1.108799e+00  3.089607e-01  2.613876e-01
 2.084374e+00  2.430769e+00  3.463953e-01  2.152171e-01
 3.447223e+00  3.581616e+00  1.343928e-01  1.607617e-01
 4.484344e+00  4.286623e+00 -1.977211e-01  1.372874e-01
 5.032698e+00  4.471302e+00 -5.613968e-01  1.282354e-01
 5.210998e+00  4.356020e+00 -8.549777e-01  1.256423e-01
 5.236732e+00  4.270761e+00 -9.659711e-01  1.252804e-01
