#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.613795e+00 -5.972033e-01  1.256423e-01
 5.032699e+00  4.564658e+00 -4.680417e-01  1.282354e-01
 4.484341e+00  4.213322e+00 -2.710185e-01  1.372875e-01
 3.447222e+00  3.424517e+00 -2.270503e-02  1.607618e-01
 2.084373e+00  2.284757e+00  2.003836e-01  2.152172e-01
 7.998389e-01  1.016896e+00  2.170575e-01  2.613876e-01
 1.940412e-02  1.423227e-01  1.229186e-01  2.613876e-01
 2.921057e-05 -2.191187e-02 -2.194108e-02  2.613876e-01
 7.285977e-01  6.764442e-01 -5.215352e-02  2.613876e-01
 1.889364e+00  1.892711e+00  3.347475e-03  2.259503e-01
 2.942955e+00  3.008003e+00  6.504813e-02  1.768235e-01
 3.366410e+00  3.467224e+00  1.008145e-01  1.630800e-01
 2.942955e+00  3.008075e+00  6.511932e-02  1.768235e-01
 1.889362e+00  1.891961e+00  2.598989e-03  2.259504e-01
 7.285884e-01  7.056084e-01 -2.298001e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.425055e-01  1.231008e-01  2.613876e-01
 7.998387e-01  1.017124e+00  2.172852e-01  2.613876e-01
 2.084374e+00  2.284962e+00  2.005882e-01  2.152171e-01
 3.447223e+00  3.424562e+00 -2.266087e-02  1.607617e-01
 4.484344e+00  4.212780e+00 -2.715640e-01  1.372874e-01
 5.032698e+00  4.564569e+00 -4.681294e-01  1.282354e-01
 5.210998e+00  4.613683e+00 -5.973146e-01  1.256423e-01
 5.236732e+00  4.595817e+00 -6.409153e-01  1.252804e-01
