#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.577703e+00 -6.332952e-01  1.256423e-01
 5.032699e+00  4.499205e+00 -5.334946e-01  1.282354e-01
 4.484341e+00  4.157961e+00 -3.263803e-01  1.372875e-01
 3.447222e+00  3.414554e+00 -3.266826e-02  1.607618e-01
 2.084373e+00  2.307184e+00  2.228107e-01  2.152172e-01
 7.998389e-01  1.040559e+00  2.407200e-01  2.613876e-01
 1.940412e-02  1.534354e-01  1.340313e-01  2.613876e-01
 2.921057e-05 -2.174208e-02 -2.177129e-02  2.613876e-01
 7.285975e-01  7.029928e-01 -2.560473e-02  2.613876e-01
 1.889364e+00  1.900236e+00  1.087183e-02  2.259503e-01
 2.942955e+00  3.042817e+00  9.986171e-02  1.768235e-01
 3.366410e+00  3.518408e+00  1.519977e-01  1.630800e-01
 2.942955e+00  3.042887e+00  9.993202e-02  1.768235e-01
 1.889362e+00  1.899479e+00  1.011687e-02  2.259504e-01
 7.285884e-01  7.018121e-01 -2.677628e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.536175e-01  1.342128e-01  2.613876e-01
 7.998387e-01  1.040785e+00  2.409466e-01  2.613876e-01
 2.084374e+00  2.307388e+00  2.230143e-01  2.152171e-01
 3.447223e+00  3.414595e+00 -3.262848e-02  1.607617e-01
 4.484344e+00  4.157418e+00 -3.269258e-01  1.372874e-01
 5.032698e+00  4.499121e+00 -5.335770e-01  1.282354e-01
 5.210998e+00  4.577602e+00 -6.333963e-01  1.256423e-01
 5.236732e+00  4.579505e+00 -6.572271e-01  1.252804e-01
