#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.599812e+00 -6.111861e-01  1.256423e-01
 5.032699e+00  4.557289e+00 -4.754109e-01  1.282354e-01
 4.484341e+00  4.213792e+00 -2.705491e-01  1.372875e-01
 3.447222e+00  3.430773e+00 -1.644887e-02  1.607618e-01
 2.084373e+00  2.293096e+00  2.087225e-01  2.152172e-01
 7.998389e-01  1.024073e+00  2.242344e-01  2.613876e-01
 1.940412e-02  1.463388e-01  1.269347e-01  2.613876e-01
 2.921057e-05 -2.191129e-02 -2.194050e-02  2.613876e-01
 7.285975e-01  7.028399e-01 -2.575757e-02  2.613876e-01
 1.889364e+00  1.885545e+00 -3.818336e-03  2.259503e-01
 2.942955e+00  2.998740e+00  5.578509e-02  1.768235e-01
 3.366410e+00  3.457224e+00  9.081376e-02  1.630800e-01
 2.942955e+00  2.998811e+00  5.585628e-02  1.768235e-01
 1.889362e+00  1.884795e+00 -4.566857e-03  2.259504e-01
 7.285884e-01  7.016587e-01 -2.692973e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.465216e-01  1.271169e-01  2.613876e-01
 7.998387e-01  1.024301e+00  2.244621e-01  2.613876e-01
 2.084374e+00  2.293301e+00  2.089271e-01  2.152171e-01
 3.447223e+00  3.430818e+00 -1.640476e-02  1.607617e-01
 4.484344e+00  4.213250e+00 -2.710936e-01  1.372874e-01
 5.032698e+00  4.557200e+00 -4.754986e-01  1.282354e-01
 5.210998e+00  4.599701e+00 -6.112968e-01  1.256423e-01
 5.236732e+00  4.579284e+00 -6.574484e-01  1.252804e-01
