#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.578656e+00 -6.323423e-01  1.256423e-01
 5.032699e+00  4.501473e+00 -5.312266e-01  1.282354e-01
 4.484341e+00  4.161012e+00 -3.233283e-01  1.372875e-01
 3.447222e+00  3.416813e+00 -3.040891e-02  1.607618e-01
 2.084373e+00  2.307479e+00  2.231060e-01  2.152172e-01
 7.998389e-01  1.039333e+00  2.394945e-01  2.613876e-01
 1.940412e-02  1.521946e-01  1.327905e-01  2.613876e-01
 2.921057e-05 -2.174240e-02 -2.177161e-02  2.613876e-01
 7.285977e-01  6.741513e-01 -5.444636e-02  2.613876e-01
 1.889364e+00  1.902660e+00  1.329618e-02  2.259503e-01
 2.942955e+00  3.045384e+00  1.024291e-01  1.768235e-01
 3.366410e+00  3.520893e+00  1.544827e-01  1.630800e-01
 2.942955e+00  3.045455e+00  1.024995e-01  1.768235e-01
 1.889362e+00  1.901903e+00  1.254120e-02  2.259504e-01
 7.285884e-01  7.033258e-01 -2.526260e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.523767e-01  1.329720e-01  2.613876e-01
 7.998387e-01  1.039560e+00  2.397211e-01  2.613876e-01
 2.084374e+00  2.307683e+00  2.233096e-01  2.152171e-01
 3.447223e+00  3.416854e+00 -3.036909e-02  1.607617e-01
 4.484344e+00  4.160469e+00 -3.238748e-01  1.372874e-01
 5.032698e+00  4.501389e+00 -5.313091e-01  1.282354e-01
 5.210998e+00  4.578554e+00 -6.324440e-01  1.256423e-01
 5.236732e+00  4.579851e+00 -6.568806e-01  1.252804e-01
