#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104137e+00  7.360938e+00  2.568010e-01  1.687603e-01
 8.202623e+00  8.319046e+00  1.164227e-01  1.556466e-01
 9.855330e+00  9.984352e+00  1.290220e-01  1.405982e-01
 1.159126e+01  1.184192e+01  2.506593e-01  0.000000e+00
 1.278368e+01  1.317068e+01  3.870000e-01  0.000000e+00
 1.279677e+01  1.321091e+01  4.141384e-01  0.000000e+00
 1.133485e+01  1.161744e+01  2.825853e-01  0.000000e+00
 8.703143e+00  8.828730e+00  1.255871e-01  1.505946e-01
 5.591278e+00  5.621648e+00  3.037022e-02  1.936239e-01
 2.727443e+00  2.709691e+00 -1.775226e-02  2.970821e-01
 7.216439e-01  7.122409e-01 -9.402958e-03  4.197183e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197183e-01
 7.216457e-01  7.121988e-01 -9.446865e-03  4.197183e-01
 2.727446e+00  2.709674e+00 -1.777236e-02  2.970819e-01
 5.591287e+00  5.621616e+00  3.032843e-02  1.936237e-01
 8.703141e+00  8.828694e+00  1.255536e-01  1.505946e-01
 1.133485e+01  1.161746e+01  2.826146e-01  0.000000e+00
 1.279677e+01  1.321093e+01  4.141593e-01  0.000000e+00
 1.278368e+01  1.317071e+01  3.870276e-01  0.000000e+00
 1.159126e+01  1.184217e+01  2.509060e-01  0.000000e+00
 9.855330e+00  9.984383e+00  1.290534e-01  1.405982e-01
 8.202623e+00  8.319027e+00  1.164040e-01  1.556466e-01
 7.104137e+00  7.360998e+00  2.568615e-01  1.687603e-01
 6.844753e+00  7.371936e+00  5.271832e-01  1.723623e-01
