#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.659088e-01  4.859306e-01  3.200218e-01  2.392375e-01
 6.952894e-01  1.702706e+00  1.007417e+00  2.392375e-01
 1.585412e+00  3.682951e+00  2.097539e+00  2.222459e-01
 2.667048e+00  6.070117e+00  3.403069e+00  1.715867e-01
 3.588160e+00  8.214404e+00  4.626244e+00  1.436239e-01
 3.961929e+00  9.155983e+00  5.194054e+00  1.353075e-01
 3.630817e+00  8.436906e+00  4.806089e+00  1.426039e-01
 2.754701e+00  6.398110e+00  3.643409e+00  1.683416e-01
 1.677617e+00  3.901322e+00  2.223705e+00  2.176723e-01
 7.482363e-01  1.743253e+00  9.950168e-01  2.392375e-01
 1.792947e-01  4.393204e-01  2.600258e-01  2.392375e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.392375e-01
 1.792946e-01  4.393308e-01  2.600361e-01  2.392375e-01
 7.482365e-01  1.743219e+00  9.949827e-01  2.392375e-01
 1.677617e+00  3.901290e+00  2.223673e+00  2.176723e-01
 2.754701e+00  6.398128e+00  3.643427e+00  1.683416e-01
 3.630817e+00  8.436915e+00  4.806098e+00  1.426039e-01
 3.961929e+00  9.156002e+00  5.194073e+00  1.353075e-01
 3.588160e+00  8.214440e+00  4.626280e+00  1.436239e-01
 2.667048e+00  6.070155e+00  3.403107e+00  1.715867e-01
 1.585412e+00  3.682982e+00  2.097570e+00  2.222459e-01
 6.952894e-01  1.702714e+00  1.007425e+00  2.392375e-01
 1.659089e-01  4.859316e-01  3.200227e-01  2.392375e-01
 8.726774e-05  4.825807e-02  4.817080e-02  2.392375e-01
