#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.579177e+00 -6.318213e-01  1.256423e-01
 5.032699e+00  4.501521e+00 -5.311782e-01  1.282354e-01
 4.484341e+00  4.160755e+00 -3.235854e-01  1.372875e-01
 3.447222e+00  3.416737e+00 -3.048525e-02  1.607618e-01
 2.084373e+00  2.307884e+00  2.235103e-01  2.152172e-01
 7.998389e-01  1.039987e+00  2.401484e-01  2.613876e-01
 1.940412e-02  1.526311e-01  1.332270e-01  2.613876e-01
 2.921057e-05 -2.174227e-02 -2.177148e-02  2.613876e-01
 7.285977e-01  6.739234e-01 -5.467429e-02  2.613876e-01
 1.889364e+00  1.902647e+00  1.328363e-02  2.259503e-01
 2.942955e+00  3.045848e+00  1.028928e-01  1.768235e-01
 3.366410e+00  3.521607e+00  1.551969e-01  1.630800e-01
 2.942955e+00  3.045918e+00  1.029631e-01  1.768235e-01
 1.889362e+00  1.901891e+00  1.252866e-02  2.259504e-01
 7.285884e-01  7.030980e-01 -2.549041e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.528132e-01  1.334085e-01  2.613876e-01
 7.998387e-01  1.040214e+00  2.403750e-01  2.613876e-01
 2.084374e+00  2.308088e+00  2.237139e-01  2.152171e-01
 3.447223e+00  3.416778e+00 -3.044544e-02  1.607617e-01
 4.484344e+00  4.160212e+00 -3.241319e-01  1.372874e-01
 5.032698e+00  4.501438e+00 -5.312606e-01  1.282354e-01
 5.210998e+00  4.579075e+00 -6.319229e-01  1.256423e-01
 5.236732e+00  4.580589e+00 -6.561429e-01  1.252804e-01
