#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.659088e-01  4.859112e-01  3.200023e-01  2.392375e-01
 6.952894e-01  1.702623e+00  1.007333e+00  2.392375e-01
 1.585412e+00  3.682791e+00  2.097378e+00  2.222459e-01
 2.667048e+00  6.069943e+00  3.402895e+00  1.715867e-01
 3.588160e+00  8.214321e+00  4.626161e+00  1.436239e-01
 3.961929e+00  9.155983e+00  5.194054e+00  1.353075e-01
 3.630817e+00  8.436844e+00  4.806027e+00  1.426039e-01
 2.754701e+00  6.397970e+00  3.643268e+00  1.683416e-01
 1.677617e+00  3.901187e+00  2.223570e+00  2.176723e-01
 7.482363e-01  1.743175e+00  9.949386e-01  2.392375e-01
 1.792947e-01  4.392985e-01  2.600038e-01  2.392375e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.392375e-01
 1.792946e-01  4.393088e-01  2.600142e-01  2.392375e-01
 7.482365e-01  1.743141e+00  9.949046e-01  2.392375e-01
 1.677617e+00  3.901154e+00  2.223537e+00  2.176723e-01
 2.754701e+00  6.397987e+00  3.643286e+00  1.683416e-01
 3.630817e+00  8.436854e+00  4.806036e+00  1.426039e-01
 3.961929e+00  9.156002e+00  5.194073e+00  1.353075e-01
 3.588160e+00  8.214357e+00  4.626197e+00  1.436239e-01
 2.667048e+00  6.069981e+00  3.402933e+00  1.715867e-01
 1.585412e+00  3.682822e+00  2.097410e+00  2.222459e-01
 6.952894e-01  1.702631e+00  1.007342e+00  2.392375e-01
 1.659089e-01  4.859121e-01  3.200033e-01  2.392375e-01
 8.726774e-05  4.825808e-02  4.817082e-02  2.392375e-01
