#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.582785e+00 -6.282134e-01  1.256423e-01
 5.032699e+00  4.499851e+00 -5.328483e-01  1.282354e-01
 4.484341e+00  4.155661e+00 -3.286798e-01  1.372875e-01
 3.447222e+00  3.413765e+00 -3.345670e-02  1.607618e-01
 2.084373e+00  2.310708e+00  2.263343e-01  2.152172e-01
 7.998389e-01  1.046365e+00  2.465257e-01  2.613876e-01
 1.940412e-02  1.573203e-01  1.379161e-01  2.613876e-01
 2.921057e-05 -2.174090e-02 -2.177011e-02  2.613876e-01
 7.285975e-01  7.010209e-01 -2.757662e-02  2.613876e-01
 1.889364e+00  1.900319e+00  1.095476e-02  2.259503e-01
 2.942955e+00  3.047303e+00  1.043475e-01  1.768235e-01
 3.366410e+00  3.525200e+00  1.587897e-01  1.630800e-01
 2.942955e+00  3.047373e+00  1.044178e-01  1.768235e-01
 1.889362e+00  1.899562e+00  1.019985e-02  2.259504e-01
 7.285884e-01  6.998403e-01 -2.874811e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.575024e-01  1.380977e-01  2.613876e-01
 7.998387e-01  1.046591e+00  2.467524e-01  2.613876e-01
 2.084374e+00  2.310912e+00  2.265379e-01  2.152171e-01
 3.447223e+00  3.413806e+00 -3.341695e-02  1.607617e-01
 4.484344e+00  4.155119e+00 -3.292254e-01  1.372874e-01
 5.032698e+00  4.499768e+00 -5.329308e-01  1.282354e-01
 5.210998e+00  4.582683e+00 -6.283144e-01  1.256423e-01
 5.236732e+00  4.586609e+00 -6.501228e-01  1.252804e-01
