#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.579634e+00 -6.313638e-01  1.256423e-01
 5.032699e+00  4.498937e+00 -5.337624e-01  1.282354e-01
 4.484341e+00  4.155993e+00 -3.283477e-01  1.372875e-01
 3.447222e+00  3.412839e+00 -3.438331e-02  1.607618e-01
 2.084373e+00  2.307232e+00  2.228586e-01  2.152172e-01
 7.998389e-01  1.041943e+00  2.421040e-01  2.613876e-01
 1.940412e-02  1.546157e-01  1.352116e-01  2.613876e-01
 2.921057e-05 -2.174164e-02 -2.177085e-02  2.613876e-01
 7.285975e-01  7.021521e-01 -2.644543e-02  2.613876e-01
 1.889364e+00  1.899752e+00  1.038771e-02  2.259503e-01
 2.942955e+00  3.043517e+00  1.005621e-01  1.768235e-01
 3.366410e+00  3.519769e+00  1.533592e-01  1.630800e-01
 2.942955e+00  3.043588e+00  1.006324e-01  1.768235e-01
 1.889362e+00  1.898995e+00  9.632769e-03  2.259504e-01
 7.285884e-01  7.009715e-01 -2.761695e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.547978e-01  1.353931e-01  2.613876e-01
 7.998387e-01  1.042169e+00  2.423307e-01  2.613876e-01
 2.084374e+00  2.307436e+00  2.230622e-01  2.152171e-01
 3.447223e+00  3.412879e+00 -3.434354e-02  1.607617e-01
 4.484344e+00  4.155451e+00 -3.288932e-01  1.372874e-01
 5.032698e+00  4.498854e+00 -5.338448e-01  1.282354e-01
 5.210998e+00  4.579533e+00 -6.314649e-01  1.256423e-01
 5.236732e+00  4.582405e+00 -6.543273e-01  1.252804e-01
