#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104137e+00  7.362276e+00  2.581387e-01  1.687603e-01
 8.202623e+00  8.320849e+00  1.182263e-01  1.556466e-01
 9.855330e+00  9.986544e+00  1.312143e-01  1.405982e-01
 1.159126e+01  1.184408e+01  2.528168e-01  0.000000e+00
 1.278368e+01  1.317223e+01  3.885519e-01  0.000000e+00
 1.279677e+01  1.321145e+01  4.146768e-01  0.000000e+00
 1.133485e+01  1.161697e+01  2.821201e-01  0.000000e+00
 8.703143e+00  8.827677e+00  1.245334e-01  1.505946e-01
 5.591278e+00  5.620575e+00  2.929720e-02  1.936239e-01
 2.727443e+00  2.709017e+00 -1.842674e-02  2.970821e-01
 7.216439e-01  7.120377e-01 -9.606157e-03  4.197183e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197183e-01
 7.216457e-01  7.119955e-01 -9.650226e-03  4.197183e-01
 2.727446e+00  2.708999e+00 -1.844689e-02  2.970819e-01
 5.591287e+00  5.620543e+00  2.925531e-02  1.936237e-01
 8.703141e+00  8.827641e+00  1.245000e-01  1.505946e-01
 1.133485e+01  1.161700e+01  2.821493e-01  0.000000e+00
 1.279677e+01  1.321147e+01  4.146982e-01  0.000000e+00
 1.278368e+01  1.317226e+01  3.885795e-01  0.000000e+00
 1.159126e+01  1.184433e+01  2.530639e-01  0.000000e+00
 9.855330e+00  9.986576e+00  1.312461e-01  1.405982e-01
 8.202623e+00  8.320831e+00  1.182074e-01  1.556466e-01
 7.104137e+00  7.362335e+00  2.581988e-01  1.687603e-01
 6.844753e+00  7.373071e+00  5.283184e-01  1.723623e-01
