#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.577906e+00 -6.330921e-01  1.256423e-01
 5.032699e+00  4.499210e+00 -5.334896e-01  1.282354e-01
 4.484341e+00  4.157806e+00 -3.265348e-01  1.372875e-01
 3.447222e+00  3.414406e+00 -3.281612e-02  1.607618e-01
 2.084373e+00  2.307176e+00  2.228024e-01  2.152172e-01
 7.998389e-01  1.040661e+00  2.408220e-01  2.613876e-01
 1.940412e-02  1.535248e-01  1.341206e-01  2.613876e-01
 2.921057e-05 -2.174204e-02 -2.177125e-02  2.613876e-01
 7.285975e-01  7.029356e-01 -2.566192e-02  2.613876e-01
 1.889364e+00  1.900222e+00  1.085868e-02  2.259503e-01
 2.942955e+00  3.042914e+00  9.995902e-02  1.768235e-01
 3.366410e+00  3.518565e+00  1.521547e-01  1.630800e-01
 2.942955e+00  3.042985e+00  1.000293e-01  1.768235e-01
 1.889362e+00  1.899466e+00  1.010372e-02  2.259504e-01
 7.285884e-01  7.017550e-01 -2.683347e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.537069e-01  1.343022e-01  2.613876e-01
 7.998387e-01  1.040887e+00  2.410486e-01  2.613876e-01
 2.084374e+00  2.307380e+00  2.230060e-01  2.152171e-01
 3.447223e+00  3.414447e+00 -3.277634e-02  1.607617e-01
 4.484344e+00  4.157264e+00 -3.270803e-01  1.372874e-01
 5.032698e+00  4.499126e+00 -5.335720e-01  1.282354e-01
 5.210998e+00  4.577805e+00 -6.331932e-01  1.256423e-01
 5.236732e+00  4.579794e+00 -6.569376e-01  1.252804e-01
