#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104139e+00  7.362733e+00  2.585947e-01  1.687603e-01
 8.202624e+00  8.321289e+00  1.186651e-01  1.556466e-01
 9.855332e+00  9.986968e+00  1.316361e-01  1.405982e-01
 1.159126e+01  1.184432e+01  2.530600e-01  0.000000e+00
 1.278368e+01  1.317250e+01  3.888215e-01  0.000000e+00
 1.279677e+01  1.321161e+01  4.148419e-01  0.000000e+00
 1.133485e+01  1.161707e+01  2.822165e-01  0.000000e+00
 8.703144e+00  8.827716e+00  1.245721e-01  1.505946e-01
 5.591281e+00  5.620562e+00  2.928075e-02  1.936239e-01
 2.727445e+00  2.708978e+00 -1.846741e-02  2.970820e-01
 7.216445e-01  7.120337e-01 -9.610803e-03  4.197184e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197184e-01
 7.216463e-01  7.119921e-01 -9.654223e-03  4.197184e-01
 2.727448e+00  2.708960e+00 -1.848748e-02  2.970818e-01
 5.591291e+00  5.620528e+00  2.923725e-02  1.936237e-01
 8.703141e+00  8.827674e+00  1.245336e-01  1.505947e-01
 1.133485e+01  1.161713e+01  2.822760e-01  0.000000e+00
 1.279677e+01  1.321163e+01  4.148605e-01  0.000000e+00
 1.278368e+01  1.317253e+01  3.888518e-01  0.000000e+00
 1.159127e+01  1.184456e+01  2.532916e-01  0.000000e+00
 9.855331e+00  9.987000e+00  1.316683e-01  1.405982e-01
 8.202624e+00  8.321268e+00  1.186439e-01  1.556466e-01
 7.104138e+00  7.362776e+00  2.586378e-01  1.687603e-01
 6.844752e+00  7.373488e+00  5.287359e-01  1.723623e-01
