#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.577827e+00 -6.331707e-01  1.256423e-01
 5.032699e+00  4.501458e+00 -5.312410e-01  1.282354e-01
 4.484341e+00  4.161464e+00 -3.228766e-01  1.372875e-01
 3.447222e+00  3.416815e+00 -3.040644e-02  1.607618e-01
 2.084373e+00  2.306515e+00  2.221415e-01  2.152172e-01
 7.998389e-01  1.037915e+00  2.380763e-01  2.613876e-01
 1.940412e-02  1.512695e-01  1.318654e-01  2.613876e-01
 2.921057e-05 -2.174265e-02 -2.177186e-02  2.613876e-01
 7.285977e-01  6.746506e-01 -5.394711e-02  2.613876e-01
 1.889364e+00  1.902765e+00  1.340139e-02  2.259503e-01
 2.942955e+00  3.044566e+00  1.016105e-01  1.768235e-01
 3.366410e+00  3.519584e+00  1.531744e-01  1.630800e-01
 2.942955e+00  3.044636e+00  1.016808e-01  1.768235e-01
 1.889362e+00  1.902008e+00  1.264641e-02  2.259504e-01
 7.285884e-01  7.038249e-01 -2.476357e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.514516e-01  1.320469e-01  2.613876e-01
 7.998387e-01  1.038142e+00  2.383029e-01  2.613876e-01
 2.084374e+00  2.306719e+00  2.223451e-01  2.152171e-01
 3.447223e+00  3.416856e+00 -3.036662e-02  1.607617e-01
 4.484344e+00  4.160921e+00 -3.234231e-01  1.372874e-01
 5.032698e+00  4.501375e+00 -5.313234e-01  1.282354e-01
 5.210998e+00  4.577725e+00 -6.332723e-01  1.256423e-01
 5.236732e+00  4.578642e+00 -6.580901e-01  1.252804e-01
