#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.589530e+00 -6.214680e-01  1.256423e-01
 5.032699e+00  4.519872e+00 -5.128276e-01  1.282354e-01
 4.484341e+00  4.177273e+00 -3.070678e-01  1.372875e-01
 3.447222e+00  3.422629e+00 -2.459257e-02  1.607618e-01
 2.084373e+00  2.307047e+00  2.226736e-01  2.152172e-01
 7.998389e-01  1.039672e+00  2.398330e-01  2.613876e-01
 1.940412e-02  1.537278e-01  1.343237e-01  2.613876e-01
 2.921057e-05 -2.179820e-02 -2.182741e-02  2.613876e-01
 7.285977e-01  6.713900e-01 -5.720769e-02  2.613876e-01
 1.889364e+00  1.896423e+00  7.059074e-03  2.259503e-01
 2.942955e+00  3.034360e+00  9.140490e-02  1.768235e-01
 3.366410e+00  3.507184e+00  1.407737e-01  1.630800e-01
 2.942955e+00  3.034431e+00  9.147550e-02  1.768235e-01
 1.889362e+00  1.895668e+00  6.306339e-03  2.259504e-01
 7.285884e-01  7.005622e-01 -2.802622e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.539102e-01  1.345055e-01  2.613876e-01
 7.998387e-01  1.039899e+00  2.400600e-01  2.613876e-01
 2.084374e+00  2.307251e+00  2.228775e-01  2.152171e-01
 3.447223e+00  3.422672e+00 -2.455132e-02  1.607617e-01
 4.484344e+00  4.176730e+00 -3.076141e-01  1.372874e-01
 5.032698e+00  4.519787e+00 -5.129118e-01  1.282354e-01
 5.210998e+00  4.589425e+00 -6.215728e-01  1.256423e-01
 5.236732e+00  4.585735e+00 -6.509973e-01  1.252804e-01
