#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.659086e-01  4.861796e-01  3.202710e-01  2.392375e-01
 6.952891e-01  1.702913e+00  1.007623e+00  2.392375e-01
 1.585412e+00  3.683092e+00  2.097680e+00  2.222460e-01
 2.667048e+00  6.070120e+00  3.403072e+00  1.715867e-01
 3.588160e+00  8.214611e+00  4.626451e+00  1.436239e-01
 3.961929e+00  9.155983e+00  5.194054e+00  1.353075e-01
 3.630817e+00  8.436838e+00  4.806021e+00  1.426039e-01
 2.754701e+00  6.397958e+00  3.643256e+00  1.683416e-01
 1.677617e+00  3.901176e+00  2.223559e+00  2.176723e-01
 7.482363e-01  1.743170e+00  9.949333e-01  2.392375e-01
 1.792947e-01  4.392971e-01  2.600025e-01  2.392375e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.392375e-01
 1.792946e-01  4.393075e-01  2.600128e-01  2.392375e-01
 7.482365e-01  1.743136e+00  9.948993e-01  2.392375e-01
 1.677617e+00  3.901144e+00  2.223527e+00  2.176723e-01
 2.754701e+00  6.397975e+00  3.643274e+00  1.683416e-01
 3.630817e+00  8.436847e+00  4.806030e+00  1.426039e-01
 3.961929e+00  9.156002e+00  5.194073e+00  1.353075e-01
 3.588160e+00  8.214616e+00  4.626456e+00  1.436239e-01
 2.667048e+00  6.070165e+00  3.403117e+00  1.715867e-01
 1.585412e+00  3.683158e+00  2.097746e+00  2.222460e-01
 6.952891e-01  1.702886e+00  1.007597e+00  2.392375e-01
 1.659085e-01  4.861555e-01  3.202469e-01  2.392375e-01
 8.706694e-05  4.856225e-02  4.847519e-02  2.392375e-01
