#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104139e+00  7.362155e+00  2.580168e-01  1.687603e-01
 8.202624e+00  8.320714e+00  1.180903e-01  1.556466e-01
 9.855332e+00  9.986413e+00  1.310817e-01  1.405982e-01
 1.159126e+01  1.184382e+01  2.525602e-01  0.000000e+00
 1.278368e+01  1.317210e+01  3.884197e-01  0.000000e+00
 1.279677e+01  1.321134e+01  4.145712e-01  0.000000e+00
 1.133485e+01  1.161693e+01  2.820738e-01  0.000000e+00
 8.703144e+00  8.827663e+00  1.245193e-01  1.505946e-01
 5.591281e+00  5.620555e+00  2.927368e-02  1.936239e-01
 2.727445e+00  2.708983e+00 -1.846204e-02  2.970820e-01
 7.216445e-01  7.120370e-01 -9.607534e-03  4.197184e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197184e-01
 7.216463e-01  7.119951e-01 -9.651187e-03  4.197184e-01
 2.727448e+00  2.708965e+00 -1.848250e-02  2.970818e-01
 5.591291e+00  5.620520e+00  2.922941e-02  1.936237e-01
 8.703141e+00  8.827622e+00  1.244808e-01  1.505947e-01
 1.133485e+01  1.161699e+01  2.821331e-01  0.000000e+00
 1.279677e+01  1.321136e+01  4.145898e-01  0.000000e+00
 1.278368e+01  1.317213e+01  3.884504e-01  0.000000e+00
 1.159127e+01  1.184406e+01  2.527923e-01  0.000000e+00
 9.855331e+00  9.986445e+00  1.311137e-01  1.405982e-01
 8.202624e+00  8.320693e+00  1.180689e-01  1.556466e-01
 7.104138e+00  7.362198e+00  2.580597e-01  1.687603e-01
 6.844752e+00  7.372911e+00  5.281585e-01  1.723623e-01
