#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.612006e+00 -5.989917e-01  1.256423e-01
 5.032699e+00  4.561467e+00 -4.712322e-01  1.282354e-01
 4.484341e+00  4.209997e+00 -2.743436e-01  1.372875e-01
 3.447222e+00  3.423173e+00 -2.404896e-02  1.607618e-01
 2.084373e+00  2.286210e+00  2.018368e-01  2.152172e-01
 7.998389e-01  1.019875e+00  2.200363e-01  2.613876e-01
 1.940412e-02  1.446118e-01  1.252076e-01  2.613876e-01
 2.921057e-05 -2.191127e-02 -2.194048e-02  2.613876e-01
 7.285975e-01  7.044338e-01 -2.416367e-02  2.613876e-01
 1.889364e+00  1.889413e+00  4.884025e-05  2.259503e-01
 2.942955e+00  3.005330e+00  6.237515e-02  1.768235e-01
 3.366410e+00  3.465145e+00  9.873473e-02  1.630800e-01
 2.942955e+00  3.005402e+00  6.244634e-02  1.768235e-01
 1.889362e+00  1.888662e+00 -6.996299e-04  2.259504e-01
 7.285884e-01  7.032526e-01 -2.533579e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.447946e-01  1.253899e-01  2.613876e-01
 7.998387e-01  1.020103e+00  2.202640e-01  2.613876e-01
 2.084374e+00  2.286415e+00  2.020414e-01  2.152171e-01
 3.447223e+00  3.423218e+00 -2.400485e-02  1.607617e-01
 4.484344e+00  4.209456e+00 -2.748882e-01  1.372874e-01
 5.032698e+00  4.561379e+00 -4.713200e-01  1.282354e-01
 5.210998e+00  4.611895e+00 -5.991025e-01  1.256423e-01
 5.236732e+00  4.594802e+00 -6.419303e-01  1.252804e-01
