#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  3.957393e+00 -1.253605e+00  1.256423e-01
 5.032699e+00  4.311837e+00 -7.208626e-01  1.282354e-01
 4.484341e+00  4.381713e+00 -1.026277e-01  1.372875e-01
 3.447222e+00  3.815608e+00  3.683865e-01  1.607618e-01
 2.084373e+00  2.659719e+00  5.753460e-01  2.152172e-01
 7.998389e-01  1.259246e+00  4.594072e-01  2.613876e-01
 1.940412e-02  2.503750e-01  2.309709e-01  2.613876e-01
 2.921057e-05 -2.189670e-02 -2.192591e-02  2.613876e-01
 7.285975e-01  5.991856e-01 -1.294119e-01  2.613876e-01
 1.889364e+00  1.655927e+00 -2.334371e-01  2.259503e-01
 2.942955e+00  2.643376e+00 -2.995791e-01  1.768235e-01
 3.366410e+00  3.045651e+00 -3.207592e-01  1.630800e-01
 2.942955e+00  2.643447e+00 -2.995080e-01  1.768235e-01
 1.889362e+00  1.655174e+00 -2.341878e-01  2.259504e-01
 7.285884e-01  5.980034e-01 -1.305850e-01  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  2.505576e-01  2.311529e-01  2.613876e-01
 7.998387e-01  1.259473e+00  4.596346e-01  2.613876e-01
 2.084374e+00  2.659924e+00  5.755502e-01  2.152171e-01
 3.447223e+00  3.815653e+00  3.684300e-01  1.607617e-01
 4.484344e+00  4.381174e+00 -1.031703e-01  1.372874e-01
 5.032698e+00  4.311750e+00 -7.209487e-01  1.282354e-01
 5.210998e+00  3.957283e+00 -1.253715e+00  1.256423e-01
 5.236732e+00  3.775661e+00 -1.461071e+00  1.252804e-01
