#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.577653e+00 -6.333451e-01  1.256423e-01
 5.032699e+00  4.501479e+00 -5.312203e-01  1.282354e-01
 4.484341e+00  4.161637e+00 -3.227037e-01  1.372875e-01
 3.447222e+00  3.416969e+00 -3.025259e-02  1.607618e-01
 2.084373e+00  2.306516e+00  2.221423e-01  2.152172e-01
 7.998389e-01  1.037799e+00  2.379597e-01  2.613876e-01
 1.940412e-02  1.511687e-01  1.317646e-01  2.613876e-01
 2.921057e-05 -2.174269e-02 -2.177190e-02  2.613876e-01
 7.285977e-01  6.747223e-01 -5.387538e-02  2.613876e-01
 1.889364e+00  1.902805e+00  1.344109e-02  2.259503e-01
 2.942955e+00  3.044502e+00  1.015465e-01  1.768235e-01
 3.366410e+00  3.519463e+00  1.530527e-01  1.630800e-01
 2.942955e+00  3.044572e+00  1.016168e-01  1.768235e-01
 1.889362e+00  1.902048e+00  1.268610e-02  2.259504e-01
 7.285884e-01  7.038966e-01 -2.469187e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.513508e-01  1.319461e-01  2.613876e-01
 7.998387e-01  1.038025e+00  2.381863e-01  2.613876e-01
 2.084374e+00  2.306720e+00  2.223459e-01  2.152171e-01
 3.447223e+00  3.417010e+00 -3.021277e-02  1.607617e-01
 4.484344e+00  4.161094e+00 -3.232502e-01  1.372874e-01
 5.032698e+00  4.501396e+00 -5.313027e-01  1.282354e-01
 5.210998e+00  4.577551e+00 -6.334468e-01  1.256423e-01
 5.236732e+00  4.578382e+00 -6.583502e-01  1.252804e-01
