#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104139e+00  7.362048e+00  2.579099e-01  1.687603e-01
 8.202624e+00  8.320615e+00  1.179908e-01  1.556466e-01
 9.855332e+00  9.986326e+00  1.309948e-01  1.405982e-01
 1.159126e+01  1.184375e+01  2.524867e-01  0.000000e+00
 1.278368e+01  1.317203e+01  3.883512e-01  0.000000e+00
 1.279677e+01  1.321127e+01  4.144971e-01  0.000000e+00
 1.133485e+01  1.161685e+01  2.819980e-01  0.000000e+00
 8.703144e+00  8.827601e+00  1.244573e-01  1.505946e-01
 5.591281e+00  5.620516e+00  2.923499e-02  1.936239e-01
 2.727445e+00  2.708965e+00 -1.847980e-02  2.970820e-01
 7.216445e-01  7.120322e-01 -9.612333e-03  4.197184e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197184e-01
 7.216463e-01  7.119904e-01 -9.655919e-03  4.197184e-01
 2.727448e+00  2.708948e+00 -1.850009e-02  2.970818e-01
 5.591291e+00  5.620482e+00  2.919114e-02  1.936237e-01
 8.703141e+00  8.827560e+00  1.244188e-01  1.505947e-01
 1.133485e+01  1.161691e+01  2.820575e-01  0.000000e+00
 1.279677e+01  1.321128e+01  4.145155e-01  0.000000e+00
 1.278368e+01  1.317206e+01  3.883817e-01  0.000000e+00
 1.159127e+01  1.184398e+01  2.527185e-01  0.000000e+00
 9.855331e+00  9.986359e+00  1.310274e-01  1.405982e-01
 8.202624e+00  8.320593e+00  1.179694e-01  1.556466e-01
 7.104138e+00  7.362091e+00  2.579529e-01  1.687603e-01
 6.844752e+00  7.372802e+00  5.280495e-01  1.723623e-01
