#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104137e+00  7.362250e+00  2.581127e-01  1.687603e-01
 8.202623e+00  8.320809e+00  1.181855e-01  1.556466e-01
 9.855330e+00  9.986488e+00  1.311583e-01  1.405982e-01
 1.159126e+01  1.184402e+01  2.527552e-01  0.000000e+00
 1.278368e+01  1.317218e+01  3.885040e-01  0.000000e+00
 1.279677e+01  1.321143e+01  4.146602e-01  0.000000e+00
 1.133485e+01  1.161698e+01  2.821335e-01  0.000000e+00
 8.703143e+00  8.827704e+00  1.245602e-01  1.505946e-01
 5.591278e+00  5.620599e+00  2.932092e-02  1.936239e-01
 2.727443e+00  2.709030e+00 -1.841375e-02  2.970821e-01
 7.216439e-01  7.120411e-01 -9.602716e-03  4.197183e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197183e-01
 7.216457e-01  7.119991e-01 -9.646598e-03  4.197183e-01
 2.727446e+00  2.709013e+00 -1.843358e-02  2.970819e-01
 5.591287e+00  5.620567e+00  2.927920e-02  1.936237e-01
 8.703141e+00  8.827667e+00  1.245267e-01  1.505946e-01
 1.133485e+01  1.161701e+01  2.821631e-01  0.000000e+00
 1.279677e+01  1.321145e+01  4.146820e-01  0.000000e+00
 1.278368e+01  1.317221e+01  3.885318e-01  0.000000e+00
 1.159126e+01  1.184427e+01  2.530017e-01  0.000000e+00
 9.855330e+00  9.986520e+00  1.311897e-01  1.405982e-01
 8.202623e+00  8.320790e+00  1.181665e-01  1.556466e-01
 7.104137e+00  7.362309e+00  2.581725e-01  1.687603e-01
 6.844753e+00  7.373051e+00  5.282982e-01  1.723623e-01
