#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104139e+00  7.366871e+00  2.627320e-01  1.687603e-01
 8.202624e+00  8.325336e+00  1.227116e-01  1.556466e-01
 9.855332e+00  9.990793e+00  1.354619e-01  1.405982e-01
 1.159126e+01  1.184774e+01  2.564758e-01  0.000000e+00
 1.278368e+01  1.317530e+01  3.916244e-01  0.000000e+00
 1.279677e+01  1.321367e+01  4.168951e-01  0.000000e+00
 1.133485e+01  1.161838e+01  2.835269e-01  0.000000e+00
 8.703144e+00  8.828426e+00  1.252824e-01  1.505946e-01
 5.591281e+00  5.620876e+00  2.959484e-02  1.936239e-01
 2.727445e+00  2.709081e+00 -1.836392e-02  2.970820e-01
 7.216445e-01  7.120531e-01 -9.591438e-03  4.197184e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197184e-01
 7.216463e-01  7.120116e-01 -9.634726e-03  4.197184e-01
 2.727448e+00  2.709063e+00 -1.838461e-02  2.970818e-01
 5.591291e+00  5.620842e+00  2.955116e-02  1.936237e-01
 8.703141e+00  8.828385e+00  1.252441e-01  1.505947e-01
 1.133485e+01  1.161844e+01  2.835862e-01  0.000000e+00
 1.279677e+01  1.321368e+01  4.169136e-01  0.000000e+00
 1.278368e+01  1.317533e+01  3.916551e-01  0.000000e+00
 1.159127e+01  1.184797e+01  2.567075e-01  0.000000e+00
 9.855331e+00  9.990826e+00  1.354942e-01  1.405982e-01
 8.202624e+00  8.325314e+00  1.226902e-01  1.556466e-01
 7.104138e+00  7.366913e+00  2.627749e-01  1.687603e-01
 6.844752e+00  7.377647e+00  5.328944e-01  1.723623e-01
