#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.609898e+00 -6.010999e-01  1.256423e-01
 5.032699e+00  4.560770e+00 -4.719295e-01  1.282354e-01
 4.484341e+00  4.210681e+00 -2.736596e-01  1.372875e-01
 3.447222e+00  3.424486e+00 -2.273604e-02  1.607618e-01
 2.084373e+00  2.287363e+00  2.029901e-01  2.152172e-01
 7.998389e-01  1.020550e+00  2.207112e-01  2.613876e-01
 1.940412e-02  1.448765e-01  1.254724e-01  2.613876e-01
 2.921057e-05 -2.191129e-02 -2.194050e-02  2.613876e-01
 7.285975e-01  7.041839e-01 -2.441366e-02  2.613876e-01
 1.889364e+00  1.888766e+00 -5.981213e-04  2.259503e-01
 2.942955e+00  3.004184e+00  6.122829e-02  1.768235e-01
 3.366410e+00  3.463750e+00  9.733989e-02  1.630800e-01
 2.942955e+00  3.004255e+00  6.129948e-02  1.768235e-01
 1.889362e+00  1.888015e+00 -1.346598e-03  2.259504e-01
 7.285884e-01  7.030026e-01 -2.558579e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.450593e-01  1.256546e-01  2.613876e-01
 7.998387e-01  1.020778e+00  2.209389e-01  2.613876e-01
 2.084374e+00  2.287568e+00  2.031947e-01  2.152171e-01
 3.447223e+00  3.424531e+00 -2.269193e-02  1.607617e-01
 4.484344e+00  4.210140e+00 -2.742042e-01  1.372874e-01
 5.032698e+00  4.560681e+00 -4.720172e-01  1.282354e-01
 5.210998e+00  4.609787e+00 -6.012106e-01  1.256423e-01
 5.236732e+00  4.592105e+00 -6.446273e-01  1.252804e-01
