#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104137e+00  7.362573e+00  2.584359e-01  1.687603e-01
 8.202623e+00  8.321189e+00  1.185657e-01  1.556466e-01
 9.855330e+00  9.986911e+00  1.315806e-01  1.405982e-01
 1.159126e+01  1.184442e+01  2.531579e-01  0.000000e+00
 1.278368e+01  1.317248e+01  3.888050e-01  0.000000e+00
 1.279677e+01  1.321157e+01  4.148000e-01  0.000000e+00
 1.133485e+01  1.161696e+01  2.821141e-01  0.000000e+00
 8.703143e+00  8.827587e+00  1.244432e-01  1.505946e-01
 5.591278e+00  5.620467e+00  2.918877e-02  1.936239e-01
 2.727443e+00  2.708944e+00 -1.849936e-02  2.970821e-01
 7.216439e-01  7.120148e-01 -9.629025e-03  4.197183e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197183e-01
 7.216457e-01  7.119730e-01 -9.672721e-03  4.197183e-01
 2.727446e+00  2.708926e+00 -1.851971e-02  2.970819e-01
 5.591287e+00  5.620435e+00  2.914711e-02  1.936237e-01
 8.703141e+00  8.827550e+00  1.244094e-01  1.505946e-01
 1.133485e+01  1.161699e+01  2.821435e-01  0.000000e+00
 1.279677e+01  1.321159e+01  4.148212e-01  0.000000e+00
 1.278368e+01  1.317251e+01  3.888323e-01  0.000000e+00
 1.159126e+01  1.184467e+01  2.534050e-01  0.000000e+00
 9.855330e+00  9.986942e+00  1.316122e-01  1.405982e-01
 8.202623e+00  8.321170e+00  1.185470e-01  1.556466e-01
 7.104137e+00  7.362633e+00  2.584965e-01  1.687603e-01
 6.844753e+00  7.373349e+00  5.285963e-01  1.723623e-01
