#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104139e+00  7.362851e+00  2.587119e-01  1.687603e-01
 8.202624e+00  8.321387e+00  1.187628e-01  1.556466e-01
 9.855332e+00  9.987044e+00  1.317127e-01  1.405982e-01
 1.159126e+01  1.184439e+01  2.531240e-01  0.000000e+00
 1.278368e+01  1.317256e+01  3.888789e-01  0.000000e+00
 1.279677e+01  1.321167e+01  4.148951e-01  0.000000e+00
 1.133485e+01  1.161712e+01  2.822682e-01  0.000000e+00
 8.703144e+00  8.827764e+00  1.246209e-01  1.505946e-01
 5.591281e+00  5.620602e+00  2.932102e-02  1.936239e-01
 2.727445e+00  2.709001e+00 -1.844366e-02  2.970820e-01
 7.216445e-01  7.120408e-01 -9.603758e-03  4.197184e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197184e-01
 7.216463e-01  7.119993e-01 -9.647058e-03  4.197184e-01
 2.727448e+00  2.708984e+00 -1.846361e-02  2.970818e-01
 5.591291e+00  5.620568e+00  2.927721e-02  1.936237e-01
 8.703141e+00  8.827724e+00  1.245829e-01  1.505947e-01
 1.133485e+01  1.161718e+01  2.823277e-01  0.000000e+00
 1.279677e+01  1.321168e+01  4.149138e-01  0.000000e+00
 1.278368e+01  1.317259e+01  3.889092e-01  0.000000e+00
 1.159127e+01  1.184462e+01  2.533557e-01  0.000000e+00
 9.855331e+00  9.987077e+00  1.317453e-01  1.405982e-01
 8.202624e+00  8.321365e+00  1.187415e-01  1.556466e-01
 7.104138e+00  7.362893e+00  2.587552e-01  1.687603e-01
 6.844752e+00  7.373614e+00  5.288614e-01  1.723623e-01
