#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  3.430819e+00 -1.780179e+00  1.256423e-01
 5.032699e+00  4.072852e+00 -9.598476e-01  1.282354e-01
 4.484341e+00  4.471728e+00 -1.261329e-02  1.372875e-01
 3.447222e+00  4.110594e+00  6.633719e-01  1.607618e-01
 2.084373e+00  2.974739e+00  8.903657e-01  2.152172e-01
 7.998389e-01  1.486260e+00  6.864208e-01  2.613876e-01
 1.940412e-02  3.644191e-01  3.450150e-01  2.613876e-01
 2.921057e-05 -2.187459e-02 -2.190380e-02  2.613876e-01
 7.285975e-01  4.816591e-01 -2.469384e-01  2.613876e-01
 1.889364e+00  1.428792e+00 -4.605719e-01  2.259503e-01
 2.942955e+00  2.338994e+00 -6.039610e-01  1.768235e-01
 3.366410e+00  2.713586e+00 -6.528235e-01  1.630800e-01
 2.942955e+00  2.339065e+00 -6.038900e-01  1.768235e-01
 1.889362e+00  1.428038e+00 -4.613238e-01  2.259504e-01
 7.285884e-01  4.804768e-01 -2.481116e-01  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  3.646016e-01  3.451969e-01  2.613876e-01
 7.998387e-01  1.486486e+00  6.866478e-01  2.613876e-01
 2.084374e+00  2.974943e+00  8.905697e-01  2.152171e-01
 3.447223e+00  4.110638e+00  6.634148e-01  1.607617e-01
 4.484344e+00  4.471188e+00 -1.315561e-02  1.372874e-01
 5.032698e+00  4.072766e+00 -9.599329e-01  1.282354e-01
 5.210998e+00  3.430710e+00 -1.780287e+00  1.256423e-01
 5.236732e+00  3.137539e+00 -2.099193e+00  1.252804e-01
