#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104137e+00  7.389712e+00  2.855749e-01  1.687603e-01
 8.202623e+00  8.349781e+00  1.471583e-01  1.556466e-01
 9.855330e+00  1.001963e+01  1.642994e-01  1.405982e-01
 1.159126e+01  1.188066e+01  2.894001e-01  0.000000e+00
 1.278368e+01  1.320224e+01  4.185640e-01  0.000000e+00
 1.279677e+01  1.322184e+01  4.250732e-01  0.000000e+00
 1.133485e+01  1.161082e+01  2.759743e-01  0.000000e+00
 8.703143e+00  8.819773e+00  1.166297e-01  1.505946e-01
 5.591278e+00  5.618150e+00  2.687209e-02  1.936239e-01
 2.727443e+00  2.710015e+00 -1.742789e-02  2.970821e-01
 7.216439e-01  7.127740e-01 -8.869845e-03  4.197183e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197183e-01
 7.216457e-01  7.127321e-01 -8.913572e-03  4.197183e-01
 2.727446e+00  2.709998e+00 -1.744801e-02  2.970819e-01
 5.591287e+00  5.618118e+00  2.683016e-02  1.936237e-01
 8.703141e+00  8.819737e+00  1.165961e-01  1.505946e-01
 1.133485e+01  1.161085e+01  2.760041e-01  0.000000e+00
 1.279677e+01  1.322186e+01  4.250945e-01  0.000000e+00
 1.278368e+01  1.320227e+01  4.185917e-01  0.000000e+00
 1.159126e+01  1.188091e+01  2.896473e-01  0.000000e+00
 9.855330e+00  1.001966e+01  1.643308e-01  1.405982e-01
 8.202623e+00  8.349763e+00  1.471397e-01  1.556466e-01
 7.104137e+00  7.389772e+00  2.856353e-01  1.687603e-01
 6.844753e+00  7.400497e+00  5.557448e-01  1.723623e-01
