#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.606896e+00 -6.041017e-01  1.256423e-01
 5.032699e+00  4.547149e+00 -4.855502e-01  1.282354e-01
 4.484341e+00  4.199693e+00 -2.846474e-01  1.372875e-01
 3.447222e+00  3.430078e+00 -1.714383e-02  1.607618e-01
 2.084373e+00  2.307713e+00  2.233400e-01  2.152172e-01
 7.998389e-01  1.042814e+00  2.429750e-01  2.613876e-01
 1.940412e-02  1.577604e-01  1.383562e-01  2.613876e-01
 2.921057e-05 -2.187790e-02 -2.190711e-02  2.613876e-01
 7.285975e-01  6.969184e-01 -3.167914e-02  2.613876e-01
 1.889364e+00  1.887331e+00 -2.033025e-03  2.259503e-01
 2.942955e+00  3.019292e+00  7.633636e-02  1.768235e-01
 3.366410e+00  3.488474e+00  1.220639e-01  1.630800e-01
 2.942955e+00  3.019363e+00  7.640738e-02  1.768235e-01
 1.889362e+00  1.886579e+00 -2.782565e-03  2.259504e-01
 7.285884e-01  6.957374e-01 -3.285102e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.579430e-01  1.385383e-01  2.613876e-01
 7.998387e-01  1.043041e+00  2.432025e-01  2.613876e-01
 2.084374e+00  2.307918e+00  2.235444e-01  2.152171e-01
 3.447223e+00  3.430122e+00 -1.710056e-02  1.607617e-01
 4.484344e+00  4.199152e+00 -2.851924e-01  1.372874e-01
 5.032698e+00  4.547061e+00 -4.856370e-01  1.282354e-01
 5.210998e+00  4.606787e+00 -6.042106e-01  1.256423e-01
 5.236732e+00  4.595953e+00 -6.407788e-01  1.252804e-01
