#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.577794e+00 -6.332040e-01  1.256423e-01
 5.032699e+00  4.498790e+00 -5.339093e-01  1.282354e-01
 4.484341e+00  4.157244e+00 -3.270967e-01  1.372875e-01
 3.447222e+00  3.414114e+00 -3.310801e-02  1.607618e-01
 2.084373e+00  2.307406e+00  2.230324e-01  2.152172e-01
 7.998389e-01  1.041208e+00  2.413693e-01  2.613876e-01
 1.940412e-02  1.539440e-01  1.345398e-01  2.613876e-01
 2.921057e-05 -2.174195e-02 -2.177116e-02  2.613876e-01
 7.285975e-01  7.025611e-01 -2.603637e-02  2.613876e-01
 1.889364e+00  1.899755e+00  1.039157e-02  2.259503e-01
 2.942955e+00  3.042592e+00  9.963671e-02  1.768235e-01
 3.366410e+00  3.518347e+00  1.519373e-01  1.630800e-01
 2.942955e+00  3.042662e+00  9.970703e-02  1.768235e-01
 1.889362e+00  1.898999e+00  9.636613e-03  2.259504e-01
 7.285884e-01  7.013805e-01 -2.720792e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.541260e-01  1.347214e-01  2.613876e-01
 7.998387e-01  1.041435e+00  2.415959e-01  2.613876e-01
 2.084374e+00  2.307610e+00  2.232360e-01  2.152171e-01
 3.447223e+00  3.414155e+00 -3.306824e-02  1.607617e-01
 4.484344e+00  4.156702e+00 -3.276422e-01  1.372874e-01
 5.032698e+00  4.498707e+00 -5.339917e-01  1.282354e-01
 5.210998e+00  4.577693e+00 -6.333051e-01  1.256423e-01
 5.236732e+00  4.579830e+00 -6.569016e-01  1.252804e-01
