#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.577701e+00 -6.332966e-01  1.256423e-01
 5.032699e+00  4.499209e+00 -5.334900e-01  1.282354e-01
 4.484341e+00  4.157970e+00 -3.263711e-01  1.372875e-01
 3.447222e+00  3.414562e+00 -3.265995e-02  1.607618e-01
 2.084373e+00  2.307187e+00  2.228134e-01  2.152172e-01
 7.998389e-01  1.040557e+00  2.407177e-01  2.613876e-01
 1.940412e-02  1.534325e-01  1.340284e-01  2.613876e-01
 2.921057e-05 -2.174208e-02 -2.177129e-02  2.613876e-01
 7.285975e-01  7.029964e-01 -2.560109e-02  2.613876e-01
 1.889364e+00  1.900241e+00  1.087715e-02  2.259503e-01
 2.942955e+00  3.042822e+00  9.986651e-02  1.768235e-01
 3.366410e+00  3.518412e+00  1.520018e-01  1.630800e-01
 2.942955e+00  3.042892e+00  9.993683e-02  1.768235e-01
 1.889362e+00  1.899484e+00  1.012219e-02  2.259504e-01
 7.285884e-01  7.018158e-01 -2.677264e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.536146e-01  1.342099e-01  2.613876e-01
 7.998387e-01  1.040783e+00  2.409443e-01  2.613876e-01
 2.084374e+00  2.307391e+00  2.230170e-01  2.152171e-01
 3.447223e+00  3.414603e+00 -3.262017e-02  1.607617e-01
 4.484344e+00  4.157427e+00 -3.269166e-01  1.372874e-01
 5.032698e+00  4.499126e+00 -5.335724e-01  1.282354e-01
 5.210998e+00  4.577600e+00 -6.333977e-01  1.256423e-01
 5.236732e+00  4.579501e+00 -6.572310e-01  1.252804e-01
