#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104137e+00  7.363152e+00  2.590146e-01  1.687603e-01
 8.202623e+00  8.321703e+00  1.190795e-01  1.556466e-01
 9.855330e+00  9.987345e+00  1.320153e-01  1.405982e-01
 1.159126e+01  1.184479e+01  2.535248e-01  0.000000e+00
 1.278368e+01  1.317281e+01  3.891305e-01  0.000000e+00
 1.279677e+01  1.321187e+01  4.151045e-01  0.000000e+00
 1.133485e+01  1.161725e+01  2.823974e-01  0.000000e+00
 8.703143e+00  8.827827e+00  1.246839e-01  1.505946e-01
 5.591278e+00  5.620639e+00  2.936141e-02  1.936239e-01
 2.727443e+00  2.709035e+00 -1.840803e-02  2.970821e-01
 7.216439e-01  7.120408e-01 -9.603084e-03  4.197183e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197183e-01
 7.216457e-01  7.119986e-01 -9.647129e-03  4.197183e-01
 2.727446e+00  2.709019e+00 -1.842765e-02  2.970819e-01
 5.591287e+00  5.620607e+00  2.931962e-02  1.936237e-01
 8.703141e+00  8.827791e+00  1.246505e-01  1.505946e-01
 1.133485e+01  1.161728e+01  2.824270e-01  0.000000e+00
 1.279677e+01  1.321189e+01  4.151260e-01  0.000000e+00
 1.278368e+01  1.317284e+01  3.891584e-01  0.000000e+00
 1.159126e+01  1.184504e+01  2.537718e-01  0.000000e+00
 9.855330e+00  9.987376e+00  1.320462e-01  1.405982e-01
 8.202623e+00  8.321684e+00  1.190604e-01  1.556466e-01
 7.104137e+00  7.363212e+00  2.590751e-01  1.687603e-01
 6.844753e+00  7.373953e+00  5.292000e-01  1.723623e-01
