#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.578510e+00 -6.324882e-01  1.256423e-01
 5.032699e+00  4.498486e+00 -5.342133e-01  1.282354e-01
 4.484341e+00  4.156844e+00 -3.274968e-01  1.372875e-01
 3.447222e+00  3.415386e+00 -3.183608e-02  1.607618e-01
 2.084373e+00  2.310980e+00  2.266065e-01  2.152172e-01
 7.998389e-01  1.045467e+00  2.456278e-01  2.613876e-01
 1.940412e-02  1.565398e-01  1.371357e-01  2.613876e-01
 2.921057e-05 -2.174146e-02 -2.177067e-02  2.613876e-01
 7.285975e-01  7.011380e-01 -2.745951e-02  2.613876e-01
 1.889364e+00  1.899167e+00  9.803172e-03  2.259503e-01
 2.942955e+00  3.044168e+00  1.012124e-01  1.768235e-01
 3.366410e+00  3.521080e+00  1.546696e-01  1.630800e-01
 2.942955e+00  3.044238e+00  1.012827e-01  1.768235e-01
 1.889362e+00  1.898410e+00  9.048242e-03  2.259504e-01
 7.285884e-01  6.999574e-01 -2.863102e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.567219e-01  1.373172e-01  2.613876e-01
 7.998387e-01  1.045693e+00  2.458544e-01  2.613876e-01
 2.084374e+00  2.311184e+00  2.268101e-01  2.152171e-01
 3.447223e+00  3.415427e+00 -3.179631e-02  1.607617e-01
 4.484344e+00  4.156302e+00 -3.280424e-01  1.372874e-01
 5.032698e+00  4.498403e+00 -5.342957e-01  1.282354e-01
 5.210998e+00  4.578409e+00 -6.325892e-01  1.256423e-01
 5.236732e+00  4.581089e+00 -6.556426e-01  1.252804e-01
