#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.581358e+00 -6.296399e-01  1.256423e-01
 5.032699e+00  4.515879e+00 -5.168203e-01  1.282354e-01
 4.484341e+00  4.171146e+00 -3.131949e-01  1.372875e-01
 3.447222e+00  3.407543e+00 -3.967880e-02  1.607618e-01
 2.084373e+00  2.284963e+00  2.005892e-01  2.152172e-01
 7.998389e-01  1.019901e+00  2.200620e-01  2.613876e-01
 1.940412e-02  1.439085e-01  1.245043e-01  2.613876e-01
 2.921057e-05 -2.181396e-02 -2.184317e-02  2.613876e-01
 7.285977e-01  6.729228e-01 -5.567495e-02  2.613876e-01
 1.889364e+00  1.887655e+00 -1.708989e-03  2.259503e-01
 2.942955e+00  3.009298e+00  6.634245e-02  1.768235e-01
 3.366410e+00  3.473950e+00  1.075401e-01  1.630800e-01
 2.942955e+00  3.009368e+00  6.641313e-02  1.768235e-01
 1.889362e+00  1.886901e+00 -2.461281e-03  2.259504e-01
 7.285884e-01  7.020924e-01 -2.649605e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.440908e-01  1.246862e-01  2.613876e-01
 7.998387e-01  1.020128e+00  2.202891e-01  2.613876e-01
 2.084374e+00  2.285167e+00  2.007932e-01  2.152171e-01
 3.447223e+00  3.407586e+00 -3.963715e-02  1.607617e-01
 4.484344e+00  4.170603e+00 -3.137410e-01  1.372874e-01
 5.032698e+00  4.515794e+00 -5.169049e-01  1.282354e-01
 5.210998e+00  4.581252e+00 -6.297456e-01  1.256423e-01
 5.236732e+00  4.574741e+00 -6.619912e-01  1.252804e-01
