#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104139e+00  7.361858e+00  2.577198e-01  1.687603e-01
 8.202624e+00  8.319688e+00  1.170641e-01  1.556466e-01
 9.855332e+00  9.985045e+00  1.297138e-01  1.405982e-01
 1.159126e+01  1.184258e+01  2.513135e-01  0.000000e+00
 1.278368e+01  1.317057e+01  3.868941e-01  0.000000e+00
 1.279677e+01  1.320861e+01  4.118367e-01  0.000000e+00
 1.133485e+01  1.161360e+01  2.787476e-01  0.000000e+00
 8.703144e+00  8.825355e+00  1.222115e-01  1.505946e-01
 5.591281e+00  5.619769e+00  2.848739e-02  1.936239e-01
 2.727445e+00  2.708989e+00 -1.845549e-02  2.970820e-01
 7.216445e-01  7.121182e-01 -9.526357e-03  4.197184e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197184e-01
 7.216463e-01  7.120768e-01 -9.569509e-03  4.197184e-01
 2.727448e+00  2.708972e+00 -1.847606e-02  2.970818e-01
 5.591291e+00  5.619734e+00  2.844364e-02  1.936237e-01
 8.703141e+00  8.825314e+00  1.221734e-01  1.505947e-01
 1.133485e+01  1.161366e+01  2.788070e-01  0.000000e+00
 1.279677e+01  1.320862e+01  4.118547e-01  0.000000e+00
 1.278368e+01  1.317060e+01  3.869240e-01  0.000000e+00
 1.159127e+01  1.184281e+01  2.515460e-01  0.000000e+00
 9.855331e+00  9.985077e+00  1.297460e-01  1.405982e-01
 8.202624e+00  8.319667e+00  1.170427e-01  1.556466e-01
 7.104138e+00  7.361901e+00  2.577632e-01  1.687603e-01
 6.844752e+00  7.372954e+00  5.282020e-01  1.723623e-01
