#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.659088e-01  4.859115e-01  3.200026e-01  2.392375e-01
 6.952894e-01  1.702624e+00  1.007335e+00  2.392375e-01
 1.585412e+00  3.682794e+00  2.097381e+00  2.222459e-01
 2.667048e+00  6.069947e+00  3.402899e+00  1.715867e-01
 3.588160e+00  8.214323e+00  4.626163e+00  1.436239e-01
 3.961929e+00  9.155983e+00  5.194054e+00  1.353075e-01
 3.630817e+00  8.436846e+00  4.806029e+00  1.426039e-01
 2.754701e+00  6.397973e+00  3.643272e+00  1.683416e-01
 1.677617e+00  3.901190e+00  2.223573e+00  2.176723e-01
 7.482363e-01  1.743176e+00  9.949401e-01  2.392375e-01
 1.792947e-01  4.392989e-01  2.600042e-01  2.392375e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.392375e-01
 1.792946e-01  4.393092e-01  2.600146e-01  2.392375e-01
 7.482365e-01  1.743143e+00  9.949061e-01  2.392375e-01
 1.677617e+00  3.901157e+00  2.223540e+00  2.176723e-01
 2.754701e+00  6.397991e+00  3.643289e+00  1.683416e-01
 3.630817e+00  8.436855e+00  4.806038e+00  1.426039e-01
 3.961929e+00  9.156002e+00  5.194073e+00  1.353075e-01
 3.588160e+00  8.214360e+00  4.626200e+00  1.436239e-01
 2.667048e+00  6.069985e+00  3.402937e+00  1.715867e-01
 1.585412e+00  3.682825e+00  2.097413e+00  2.222459e-01
 6.952894e-01  1.702632e+00  1.007343e+00  2.392375e-01
 1.659089e-01  4.859124e-01  3.200036e-01  2.392375e-01
 8.726774e-05  4.825808e-02  4.817081e-02  2.392375e-01
