#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104137e+00  7.362402e+00  2.582651e-01  1.687603e-01
 8.202623e+00  8.320981e+00  1.183579e-01  1.556466e-01
 9.855330e+00  9.986674e+00  1.313442e-01  1.405982e-01
 1.159126e+01  1.184419e+01  2.529301e-01  0.000000e+00
 1.278368e+01  1.317231e+01  3.886357e-01  0.000000e+00
 1.279677e+01  1.321149e+01  4.147237e-01  0.000000e+00
 1.133485e+01  1.161698e+01  2.821303e-01  0.000000e+00
 8.703143e+00  8.827660e+00  1.245166e-01  1.505946e-01
 5.591278e+00  5.620549e+00  2.927089e-02  1.936239e-01
 2.727443e+00  2.708997e+00 -1.844644e-02  2.970821e-01
 7.216439e-01  7.120313e-01 -9.612582e-03  4.197183e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197183e-01
 7.216457e-01  7.119891e-01 -9.656637e-03  4.197183e-01
 2.727446e+00  2.708980e+00 -1.846646e-02  2.970819e-01
 5.591287e+00  5.620516e+00  2.922870e-02  1.936237e-01
 8.703141e+00  8.827623e+00  1.244828e-01  1.505946e-01
 1.133485e+01  1.161701e+01  2.821596e-01  0.000000e+00
 1.279677e+01  1.321151e+01  4.147451e-01  0.000000e+00
 1.278368e+01  1.317234e+01  3.886633e-01  0.000000e+00
 1.159126e+01  1.184444e+01  2.531774e-01  0.000000e+00
 9.855330e+00  9.986706e+00  1.313758e-01  1.405982e-01
 8.202623e+00  8.320962e+00  1.183391e-01  1.556466e-01
 7.104137e+00  7.362462e+00  2.583253e-01  1.687603e-01
 6.844753e+00  7.373194e+00  5.284415e-01  1.723623e-01
