#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104137e+00  7.362007e+00  2.578699e-01  1.687603e-01
 8.202623e+00  8.321336e+00  1.187124e-01  1.556466e-01
 9.855330e+00  9.987735e+00  1.324044e-01  1.405982e-01
 1.159126e+01  1.184543e+01  2.541685e-01  0.000000e+00
 1.278368e+01  1.317300e+01  3.893191e-01  0.000000e+00
 1.279677e+01  1.321110e+01  4.143321e-01  0.000000e+00
 1.133485e+01  1.161552e+01  2.806716e-01  0.000000e+00
 8.703143e+00  8.825664e+00  1.225210e-01  1.505946e-01
 5.591278e+00  5.618750e+00  2.747178e-02  1.936239e-01
 2.727443e+00  2.707918e+00 -1.952559e-02  2.970821e-01
 7.216439e-01  7.117120e-01 -9.931879e-03  4.197183e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197183e-01
 7.216457e-01  7.116701e-01 -9.975562e-03  4.197183e-01
 2.727446e+00  2.707901e+00 -1.954533e-02  2.970819e-01
 5.591287e+00  5.618717e+00  2.742973e-02  1.936237e-01
 8.703141e+00  8.825628e+00  1.224878e-01  1.505946e-01
 1.133485e+01  1.161555e+01  2.807014e-01  0.000000e+00
 1.279677e+01  1.321112e+01  4.143534e-01  0.000000e+00
 1.278368e+01  1.317302e+01  3.893470e-01  0.000000e+00
 1.159126e+01  1.184568e+01  2.544153e-01  0.000000e+00
 9.855330e+00  9.987766e+00  1.324357e-01  1.405982e-01
 8.202623e+00  8.321316e+00  1.186933e-01  1.556466e-01
 7.104137e+00  7.362067e+00  2.579302e-01  1.687603e-01
 6.844753e+00  7.372483e+00  5.277307e-01  1.723623e-01
