#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.582153e+00 -6.288454e-01  1.256423e-01
 5.032699e+00  4.499603e+00 -5.330966e-01  1.282354e-01
 4.484341e+00  4.155797e+00 -3.285440e-01  1.372875e-01
 3.447222e+00  3.414070e+00 -3.315237e-02  1.607618e-01
 2.084373e+00  2.310948e+00  2.265742e-01  2.152172e-01
 7.998389e-01  1.046473e+00  2.466343e-01  2.613876e-01
 1.940412e-02  1.573541e-01  1.379500e-01  2.613876e-01
 2.921057e-05 -2.174095e-02 -2.177017e-02  2.613876e-01
 7.285975e-01  7.009476e-01 -2.764996e-02  2.613876e-01
 1.889364e+00  1.900088e+00  1.072406e-02  2.259503e-01
 2.942955e+00  3.046884e+00  1.039291e-01  1.768235e-01
 3.366410e+00  3.524694e+00  1.582838e-01  1.630800e-01
 2.942955e+00  3.046955e+00  1.039994e-01  1.768235e-01
 1.889362e+00  1.899331e+00  9.969143e-03  2.259504e-01
 7.285884e-01  6.997670e-01 -2.882145e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.575362e-01  1.381315e-01  2.613876e-01
 7.998387e-01  1.046700e+00  2.468610e-01  2.613876e-01
 2.084374e+00  2.311152e+00  2.267778e-01  2.152171e-01
 3.447223e+00  3.414110e+00 -3.311262e-02  1.607617e-01
 4.484344e+00  4.155254e+00 -3.290896e-01  1.372874e-01
 5.032698e+00  4.499519e+00 -5.331790e-01  1.282354e-01
 5.210998e+00  4.582051e+00 -6.289464e-01  1.256423e-01
 5.236732e+00  4.585819e+00 -6.509126e-01  1.252804e-01
