#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.595691e+00 -6.153074e-01  1.256423e-01
 5.032699e+00  4.518371e+00 -5.143281e-01  1.282354e-01
 4.484341e+00  4.170638e+00 -3.137023e-01  1.372875e-01
 3.447222e+00  3.418346e+00 -2.887620e-02  1.607618e-01
 2.084373e+00  2.310060e+00  2.256868e-01  2.152172e-01
 7.998389e-01  1.047368e+00  2.475295e-01  2.613876e-01
 1.940412e-02  1.595653e-01  1.401611e-01  2.613876e-01
 2.921057e-05 -2.179756e-02 -2.182678e-02  2.613876e-01
 7.285975e-01  6.975455e-01 -3.105199e-02  2.613876e-01
 1.889364e+00  1.893572e+00  4.208054e-03  2.259503e-01
 2.942955e+00  3.036884e+00  9.392916e-02  1.768235e-01
 3.366410e+00  3.512783e+00  1.463733e-01  1.630800e-01
 2.942955e+00  3.036955e+00  9.399976e-02  1.768235e-01
 1.889362e+00  1.892817e+00  3.455442e-03  2.259504e-01
 7.285884e-01  6.963648e-01 -3.222359e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.597476e-01  1.403429e-01  2.613876e-01
 7.998387e-01  1.047595e+00  2.477565e-01  2.613876e-01
 2.084374e+00  2.310265e+00  2.258908e-01  2.152171e-01
 3.447223e+00  3.418388e+00 -2.883500e-02  1.607617e-01
 4.484344e+00  4.170096e+00 -3.142478e-01  1.372874e-01
 5.032698e+00  4.518286e+00 -5.144124e-01  1.282354e-01
 5.210998e+00  4.595586e+00 -6.154117e-01  1.256423e-01
 5.236732e+00  4.595397e+00 -6.413354e-01  1.252804e-01
