#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.589500e+00 -6.214983e-01  1.256423e-01
 5.032699e+00  4.517711e+00 -5.149880e-01  1.282354e-01
 4.484341e+00  4.174507e+00 -3.098336e-01  1.372875e-01
 3.447222e+00  3.421380e+00 -2.584224e-02  1.607618e-01
 2.084373e+00  2.307591e+00  2.232176e-01  2.152172e-01
 7.998389e-01  1.040813e+00  2.409740e-01  2.613876e-01
 1.940412e-02  1.544313e-01  1.350272e-01  2.613876e-01
 2.921057e-05 -2.179174e-02 -2.182095e-02  2.613876e-01
 7.285977e-01  6.711246e-01 -5.747313e-02  2.613876e-01
 1.889364e+00  1.896876e+00  7.511873e-03  2.259503e-01
 2.942955e+00  3.036323e+00  9.336798e-02  1.768235e-01
 3.366410e+00  3.509994e+00  1.435841e-01  1.630800e-01
 2.942955e+00  3.036394e+00  9.343855e-02  1.768235e-01
 1.889362e+00  1.896121e+00  6.758904e-03  2.259504e-01
 7.285884e-01  7.002973e-01 -2.829114e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.546136e-01  1.352089e-01  2.613876e-01
 7.998387e-01  1.041040e+00  2.412009e-01  2.613876e-01
 2.084374e+00  2.307795e+00  2.234215e-01  2.152171e-01
 3.447223e+00  3.421422e+00 -2.580115e-02  1.607617e-01
 4.484344e+00  4.173964e+00 -3.103800e-01  1.372874e-01
 5.032698e+00  4.517626e+00 -5.150721e-01  1.282354e-01
 5.210998e+00  4.589395e+00 -6.216028e-01  1.256423e-01
 5.236732e+00  4.586861e+00 -6.498706e-01  1.252804e-01
