#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.577874e+00 -6.331244e-01  1.256423e-01
 5.032699e+00  4.501446e+00 -5.312534e-01  1.282354e-01
 4.484341e+00  4.161406e+00 -3.229345e-01  1.372875e-01
 3.447222e+00  3.416765e+00 -3.045728e-02  1.607618e-01
 2.084373e+00  2.306512e+00  2.221388e-01  2.152172e-01
 7.998389e-01  1.037950e+00  2.381111e-01  2.613876e-01
 1.940412e-02  1.513006e-01  1.318965e-01  2.613876e-01
 2.921057e-05 -2.174264e-02 -2.177185e-02  2.613876e-01
 7.285977e-01  6.746264e-01 -5.397132e-02  2.613876e-01
 1.889364e+00  1.902747e+00  1.338314e-02  2.259503e-01
 2.942955e+00  3.044575e+00  1.016201e-01  1.768235e-01
 3.366410e+00  3.519610e+00  1.532001e-01  1.630800e-01
 2.942955e+00  3.044646e+00  1.016905e-01  1.768235e-01
 1.889362e+00  1.901990e+00  1.262816e-02  2.259504e-01
 7.285884e-01  7.038007e-01 -2.478776e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.514827e-01  1.320780e-01  2.613876e-01
 7.998387e-01  1.038176e+00  2.383377e-01  2.613876e-01
 2.084374e+00  2.306716e+00  2.223423e-01  2.152171e-01
 3.447223e+00  3.416806e+00 -3.041746e-02  1.607617e-01
 4.484344e+00  4.160863e+00 -3.234810e-01  1.372874e-01
 5.032698e+00  4.501363e+00 -5.313358e-01  1.282354e-01
 5.210998e+00  4.577772e+00 -6.332260e-01  1.256423e-01
 5.236732e+00  4.578714e+00 -6.580179e-01  1.252804e-01
