#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.583027e+00 -6.279712e-01  1.256423e-01
 5.032699e+00  4.499912e+00 -5.327871e-01  1.282354e-01
 4.484341e+00  4.155598e+00 -3.287426e-01  1.372875e-01
 3.447222e+00  3.413754e+00 -3.346776e-02  1.607618e-01
 2.084373e+00  2.310859e+00  2.264853e-01  2.152172e-01
 7.998389e-01  1.046597e+00  2.467581e-01  2.613876e-01
 1.940412e-02  1.574711e-01  1.380670e-01  2.613876e-01
 2.921057e-05 -2.174085e-02 -2.177007e-02  2.613876e-01
 7.285975e-01  7.009564e-01 -2.764112e-02  2.613876e-01
 1.889364e+00  1.900357e+00  1.099277e-02  2.259503e-01
 2.942955e+00  3.047535e+00  1.045801e-01  1.768235e-01
 3.366410e+00  3.525532e+00  1.591221e-01  1.630800e-01
 2.942955e+00  3.047606e+00  1.046504e-01  1.768235e-01
 1.889362e+00  1.899600e+00  1.023786e-02  2.259504e-01
 7.285884e-01  6.997758e-01 -2.881261e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.576532e-01  1.382485e-01  2.613876e-01
 7.998387e-01  1.046823e+00  2.469847e-01  2.613876e-01
 2.084374e+00  2.311063e+00  2.266889e-01  2.152171e-01
 3.447223e+00  3.413795e+00 -3.342800e-02  1.607617e-01
 4.484344e+00  4.155056e+00 -3.292882e-01  1.372874e-01
 5.032698e+00  4.499829e+00 -5.328696e-01  1.282354e-01
 5.210998e+00  4.582926e+00 -6.280723e-01  1.256423e-01
 5.236732e+00  4.586933e+00 -6.497986e-01  1.252804e-01
