#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.591645e+00 -6.193532e-01  1.256423e-01
 5.032699e+00  4.535130e+00 -4.975695e-01  1.282354e-01
 4.484341e+00  4.189742e+00 -2.945991e-01  1.372875e-01
 3.447222e+00  3.417104e+00 -3.011752e-02  1.607618e-01
 2.084373e+00  2.288505e+00  2.041322e-01  2.152172e-01
 7.998389e-01  1.022596e+00  2.227573e-01  2.613876e-01
 1.940412e-02  1.458566e-01  1.264525e-01  2.613876e-01
 2.921057e-05 -2.186159e-02 -2.189081e-02  2.613876e-01
 7.285975e-01  7.021558e-01 -2.644167e-02  2.613876e-01
 1.889364e+00  1.885597e+00 -3.767047e-03  2.259503e-01
 2.942955e+00  3.004055e+00  6.110014e-02  1.768235e-01
 3.366410e+00  3.466385e+00  9.997553e-02  1.630800e-01
 2.942955e+00  3.004126e+00  6.117106e-02  1.768235e-01
 1.889362e+00  1.884845e+00 -4.517457e-03  2.259504e-01
 7.285884e-01  7.009748e-01 -2.761364e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.460392e-01  1.266345e-01  2.613876e-01
 7.998387e-01  1.022823e+00  2.229847e-01  2.613876e-01
 2.084374e+00  2.288710e+00  2.043365e-01  2.152171e-01
 3.447223e+00  3.417148e+00 -3.007469e-02  1.607617e-01
 4.484344e+00  4.189200e+00 -2.951439e-01  1.372874e-01
 5.032698e+00  4.535043e+00 -4.976557e-01  1.282354e-01
 5.210998e+00  4.591537e+00 -6.194612e-01  1.256423e-01
 5.236732e+00  4.579365e+00 -6.573671e-01  1.252804e-01
