#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.611937e+00 -5.990609e-01  1.256423e-01
 5.032699e+00  4.546911e+00 -4.857882e-01  1.282354e-01
 4.484341e+00  4.195621e+00 -2.887196e-01  1.372875e-01
 3.447222e+00  3.426559e+00 -2.066277e-02  1.607618e-01
 2.084373e+00  2.307737e+00  2.233640e-01  2.152172e-01
 7.998389e-01  1.045502e+00  2.456631e-01  2.613876e-01
 1.940412e-02  1.601284e-01  1.407243e-01  2.613876e-01
 2.921057e-05 -2.187759e-02 -2.190680e-02  2.613876e-01
 7.285975e-01  6.951066e-01 -3.349088e-02  2.613876e-01
 1.889364e+00  1.886437e+00 -2.926858e-03  2.259503e-01
 2.942955e+00  3.021530e+00  7.857484e-02  1.768235e-01
 3.366410e+00  3.492526e+00  1.261158e-01  1.630800e-01
 2.942955e+00  3.021601e+00  7.864586e-02  1.768235e-01
 1.889362e+00  1.885686e+00 -3.676330e-03  2.259504e-01
 7.285884e-01  6.939257e-01 -3.466271e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.603111e-01  1.409064e-01  2.613876e-01
 7.998387e-01  1.045729e+00  2.458906e-01  2.613876e-01
 2.084374e+00  2.307942e+00  2.235684e-01  2.152171e-01
 3.447223e+00  3.426603e+00 -2.061951e-02  1.607617e-01
 4.484344e+00  4.195079e+00 -2.892647e-01  1.372874e-01
 5.032698e+00  4.546823e+00 -4.858751e-01  1.282354e-01
 5.210998e+00  4.611828e+00 -5.991698e-01  1.256423e-01
 5.236732e+00  4.603391e+00 -6.333406e-01  1.252804e-01
