#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.589636e+00 -6.213618e-01  1.256423e-01
 5.032699e+00  4.520010e+00 -5.126893e-01  1.282354e-01
 4.484341e+00  4.177379e+00 -3.069623e-01  1.372875e-01
 3.447222e+00  3.422656e+00 -2.456556e-02  1.607618e-01
 2.084373e+00  2.307032e+00  2.226590e-01  2.152172e-01
 7.998389e-01  1.039665e+00  2.398257e-01  2.613876e-01
 1.940412e-02  1.537318e-01  1.343277e-01  2.613876e-01
 2.921057e-05 -2.179855e-02 -2.182776e-02  2.613876e-01
 7.285977e-01  6.713822e-01 -5.721546e-02  2.613876e-01
 1.889364e+00  1.896405e+00  7.041689e-03  2.259503e-01
 2.942955e+00  3.034322e+00  9.136722e-02  1.768235e-01
 3.366410e+00  3.507133e+00  1.407226e-01  1.630800e-01
 2.942955e+00  3.034393e+00  9.143783e-02  1.768235e-01
 1.889362e+00  1.895651e+00  6.288967e-03  2.259504e-01
 7.285884e-01  7.005544e-01 -2.803401e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.539141e-01  1.345094e-01  2.613876e-01
 7.998387e-01  1.039891e+00  2.400528e-01  2.613876e-01
 2.084374e+00  2.307237e+00  2.228629e-01  2.152171e-01
 3.447223e+00  3.422699e+00 -2.452431e-02  1.607617e-01
 4.484344e+00  4.176835e+00 -3.075086e-01  1.372874e-01
 5.032698e+00  4.519925e+00 -5.127735e-01  1.282354e-01
 5.210998e+00  4.589531e+00 -6.214667e-01  1.256423e-01
 5.236732e+00  4.585815e+00 -6.509172e-01  1.252804e-01
