#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104139e+00  7.361449e+00  2.573102e-01  1.687603e-01
 8.202624e+00  8.319329e+00  1.167046e-01  1.556466e-01
 9.855332e+00  9.984746e+00  1.294144e-01  1.405982e-01
 1.159126e+01  1.184233e+01  2.510631e-01  0.000000e+00
 1.278368e+01  1.317035e+01  3.866689e-01  0.000000e+00
 1.279677e+01  1.320839e+01  4.116194e-01  0.000000e+00
 1.133485e+01  1.161339e+01  2.785386e-01  0.000000e+00
 8.703144e+00  8.825173e+00  1.220293e-01  1.505946e-01
 5.591281e+00  5.619636e+00  2.835527e-02  1.936239e-01
 2.727445e+00  2.708918e+00 -1.852659e-02  2.970820e-01
 7.216445e-01  7.120983e-01 -9.546187e-03  4.197184e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197184e-01
 7.216463e-01  7.120569e-01 -9.589465e-03  4.197184e-01
 2.727448e+00  2.708901e+00 -1.854676e-02  2.970818e-01
 5.591291e+00  5.619602e+00  2.831093e-02  1.936237e-01
 8.703141e+00  8.825132e+00  1.219911e-01  1.505947e-01
 1.133485e+01  1.161345e+01  2.785984e-01  0.000000e+00
 1.279677e+01  1.320841e+01  4.116376e-01  0.000000e+00
 1.278368e+01  1.317038e+01  3.866987e-01  0.000000e+00
 1.159127e+01  1.184256e+01  2.512953e-01  0.000000e+00
 9.855331e+00  9.984778e+00  1.294468e-01  1.405982e-01
 8.202624e+00  8.319307e+00  1.166831e-01  1.556466e-01
 7.104138e+00  7.361492e+00  2.573533e-01  1.687603e-01
 6.844752e+00  7.372525e+00  5.277725e-01  1.723623e-01
