#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.577765e+00 -6.332331e-01  1.256423e-01
 5.032699e+00  4.499230e+00 -5.334696e-01  1.282354e-01
 4.484341e+00  4.157958e+00 -3.263826e-01  1.372875e-01
 3.447222e+00  3.414557e+00 -3.266498e-02  1.607618e-01
 2.084373e+00  2.307214e+00  2.228404e-01  2.152172e-01
 7.998389e-01  1.040601e+00  2.407619e-01  2.613876e-01
 1.940412e-02  1.534612e-01  1.340571e-01  2.613876e-01
 2.921057e-05 -2.174207e-02 -2.177128e-02  2.613876e-01
 7.285975e-01  7.029866e-01 -2.561089e-02  2.613876e-01
 1.889364e+00  1.900257e+00  1.089283e-02  2.259503e-01
 2.942955e+00  3.042881e+00  9.992617e-02  1.768235e-01
 3.366410e+00  3.518494e+00  1.520836e-01  1.630800e-01
 2.942955e+00  3.042952e+00  9.999648e-02  1.768235e-01
 1.889362e+00  1.899500e+00  1.013786e-02  2.259504e-01
 7.285884e-01  7.018060e-01 -2.678245e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.536433e-01  1.342386e-01  2.613876e-01
 7.998387e-01  1.040827e+00  2.409885e-01  2.613876e-01
 2.084374e+00  2.307418e+00  2.230440e-01  2.152171e-01
 3.447223e+00  3.414598e+00 -3.262520e-02  1.607617e-01
 4.484344e+00  4.157416e+00 -3.269281e-01  1.372874e-01
 5.032698e+00  4.499146e+00 -5.335520e-01  1.282354e-01
 5.210998e+00  4.577664e+00 -6.333342e-01  1.256423e-01
 5.236732e+00  4.579584e+00 -6.571483e-01  1.252804e-01
