#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 5.210998e+00  4.609711e+00 -6.012867e-01  1.256423e-01
 5.032699e+00  4.560740e+00 -4.719592e-01  1.282354e-01
 4.484341e+00  4.210801e+00 -2.735400e-01  1.372875e-01
 3.447222e+00  3.424665e+00 -2.255699e-02  1.607618e-01
 2.084373e+00  2.287510e+00  2.031371e-01  2.152172e-01
 7.998389e-01  1.020630e+00  2.207914e-01  2.613876e-01
 1.940412e-02  1.449031e-01  1.254990e-01  2.613876e-01
 2.921057e-05 -2.191131e-02 -2.194052e-02  2.613876e-01
 7.285975e-01  7.041719e-01 -2.442563e-02  2.613876e-01
 1.889364e+00  1.888735e+00 -6.289206e-04  2.259503e-01
 2.942955e+00  3.004121e+00  6.116596e-02  1.768235e-01
 3.366410e+00  3.463670e+00  9.725990e-02  1.630800e-01
 2.942955e+00  3.004192e+00  6.123714e-02  1.768235e-01
 1.889362e+00  1.887985e+00 -1.377398e-03  2.259504e-01
 7.285884e-01  7.029907e-01 -2.559776e-02  2.613876e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.613876e-01
 1.940469e-02  1.450859e-01  1.256812e-01  2.613876e-01
 7.998387e-01  1.020858e+00  2.210191e-01  2.613876e-01
 2.084374e+00  2.287715e+00  2.033417e-01  2.152171e-01
 3.447223e+00  3.424710e+00 -2.251287e-02  1.607617e-01
 4.484344e+00  4.210259e+00 -2.740845e-01  1.372874e-01
 5.032698e+00  4.560652e+00 -4.720469e-01  1.282354e-01
 5.210998e+00  4.609600e+00 -6.013974e-01  1.256423e-01
 5.236732e+00  4.591852e+00 -6.448803e-01  1.252804e-01
