#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104139e+00  7.361399e+00  2.572600e-01  1.687603e-01
 8.202624e+00  8.319242e+00  1.166178e-01  1.556466e-01
 9.855332e+00  9.984627e+00  1.292959e-01  1.405982e-01
 1.159126e+01  1.184221e+01  2.509427e-01  0.000000e+00
 1.278368e+01  1.317026e+01  3.865864e-01  0.000000e+00
 1.279677e+01  1.320837e+01  4.116023e-01  0.000000e+00
 1.133485e+01  1.161344e+01  2.785874e-01  0.000000e+00
 8.703144e+00  8.825260e+00  1.221163e-01  1.505946e-01
 5.591281e+00  5.619721e+00  2.843981e-02  1.936239e-01
 2.727445e+00  2.708971e+00 -1.847390e-02  2.970820e-01
 7.216445e-01  7.121144e-01 -9.530156e-03  4.197184e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197184e-01
 7.216463e-01  7.120730e-01 -9.573315e-03  4.197184e-01
 2.727448e+00  2.708954e+00 -1.849401e-02  2.970818e-01
 5.591291e+00  5.619687e+00  2.839595e-02  1.936237e-01
 8.703141e+00  8.825219e+00  1.220782e-01  1.505947e-01
 1.133485e+01  1.161350e+01  2.786468e-01  0.000000e+00
 1.279677e+01  1.320839e+01  4.116206e-01  0.000000e+00
 1.278368e+01  1.317029e+01  3.866162e-01  0.000000e+00
 1.159127e+01  1.184244e+01  2.511748e-01  0.000000e+00
 9.855331e+00  9.984660e+00  1.293283e-01  1.405982e-01
 8.202624e+00  8.319220e+00  1.165965e-01  1.556466e-01
 7.104138e+00  7.361441e+00  2.573032e-01  1.687603e-01
 6.844752e+00  7.372491e+00  5.277384e-01  1.723623e-01
