#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 7.104139e+00  7.362534e+00  2.583956e-01  1.687603e-01
 8.202624e+00  8.319914e+00  1.172897e-01  1.556466e-01
 9.855332e+00  9.984818e+00  1.294867e-01  1.405982e-01
 1.159126e+01  1.184219e+01  2.509281e-01  0.000000e+00
 1.278368e+01  1.317049e+01  3.868123e-01  0.000000e+00
 1.279677e+01  1.320919e+01  4.124194e-01  0.000000e+00
 1.133485e+01  1.161481e+01  2.799602e-01  0.000000e+00
 8.703144e+00  8.826800e+00  1.236567e-01  1.505946e-01
 5.591281e+00  5.620978e+00  2.969659e-02  1.936239e-01
 2.727445e+00  2.709684e+00 -1.776122e-02  2.970820e-01
 7.216445e-01  7.123195e-01 -9.324999e-03  4.197184e-01
 0.000000e+00  0.000000e+00  0.000000e+00  4.197184e-01
 7.216463e-01  7.122777e-01 -9.368621e-03  4.197184e-01
 2.727448e+00  2.709666e+00 -1.778153e-02  2.970818e-01
 5.591291e+00  5.620944e+00  2.965302e-02  1.936237e-01
 8.703141e+00  8.826760e+00  1.236188e-01  1.505947e-01
 1.133485e+01  1.161487e+01  2.800199e-01  0.000000e+00
 1.279677e+01  1.320921e+01  4.124377e-01  0.000000e+00
 1.278368e+01  1.317052e+01  3.868427e-01  0.000000e+00
 1.159127e+01  1.184243e+01  2.511601e-01  0.000000e+00
 9.855331e+00  9.984850e+00  1.295188e-01  1.405982e-01
 8.202624e+00  8.319893e+00  1.172686e-01  1.556466e-01
 7.104138e+00  7.362577e+00  2.584386e-01  1.687603e-01
 6.844752e+00  7.373817e+00  5.290642e-01  1.723623e-01
