#    QMEnergy      MMEnergy  Delta(MM-QM)        Weight
 1.659088e-01  4.859110e-01  3.200022e-01  2.392375e-01
 6.952894e-01  1.702622e+00  1.007333e+00  2.392375e-01
 1.585412e+00  3.682789e+00  2.097377e+00  2.222459e-01
 2.667048e+00  6.069941e+00  3.402893e+00  1.715867e-01
 3.588160e+00  8.214320e+00  4.626160e+00  1.436239e-01
 3.961929e+00  9.155983e+00  5.194054e+00  1.353075e-01
 3.630817e+00  8.436844e+00  4.806026e+00  1.426039e-01
 2.754701e+00  6.397968e+00  3.643267e+00  1.683416e-01
 1.677617e+00  3.901185e+00  2.223568e+00  2.176723e-01
 7.482363e-01  1.743174e+00  9.949378e-01  2.392375e-01
 1.792947e-01  4.392983e-01  2.600036e-01  2.392375e-01
 0.000000e+00  0.000000e+00  0.000000e+00  2.392375e-01
 1.792946e-01  4.393086e-01  2.600140e-01  2.392375e-01
 7.482365e-01  1.743140e+00  9.949038e-01  2.392375e-01
 1.677617e+00  3.901153e+00  2.223536e+00  2.176723e-01
 2.754701e+00  6.397985e+00  3.643284e+00  1.683416e-01
 3.630817e+00  8.436853e+00  4.806036e+00  1.426039e-01
 3.961929e+00  9.156002e+00  5.194073e+00  1.353075e-01
 3.588160e+00  8.214356e+00  4.626196e+00  1.436239e-01
 2.667048e+00  6.069979e+00  3.402931e+00  1.715867e-01
 1.585412e+00  3.682820e+00  2.097408e+00  2.222459e-01
 6.952894e-01  1.702630e+00  1.007341e+00  2.392375e-01
 1.659089e-01  4.859120e-01  3.200031e-01  2.392375e-01
 8.726774e-05  4.825807e-02  4.817081e-02  2.392375e-01
